article_id,api,phrase,confidence,neutralisation_model,pair_id,outlet,topic,frame
art_219,Azure,residents,,gpt-4o,env_004,Global Times,environment,neutral
art_219,Azure,firefighters,,gpt-4o,env_004,Global Times,environment,neutral
art_219,Azure,non,,gpt-4o,env_004,Global Times,environment,neutral
art_219,Azure,Wednesday,,gpt-4o,env_004,Global Times,environment,neutral
art_219,Azure,presidency,,gpt-4o,env_004,Global Times,environment,neutral
art_219,Azure,departure,,gpt-4o,env_004,Global Times,environment,neutral
art_219,Azure,Rome,,gpt-4o,env_004,Global Times,environment,neutral
art_219,Azure,Vatican,,gpt-4o,env_004,Global Times,environment,neutral
art_219,Azure,Washington,,gpt-4o,env_004,Global Times,environment,neutral
art_219,Azure,response,,gpt-4o,env_004,Global Times,environment,neutral
art_219,Azure,personal,,gpt-4o,env_004,Global Times,environment,neutral
art_219,Azure,precautions,,gpt-4o,env_004,Global Times,environment,neutral
art_219,Azure,emergency,,gpt-4o,env_004,Global Times,environment,neutral
art_219,Azure,briefing,,gpt-4o,env_004,Global Times,environment,neutral
art_219,Azure,great-grandfather,,gpt-4o,env_004,Global Times,environment,neutral
art_219,Azure,today,,gpt-4o,env_004,Global Times,environment,neutral
art_219,Azure,announcement,,gpt-4o,env_004,Global Times,environment,neutral
art_219,Azure,failure,,gpt-4o,env_004,Global Times,environment,neutral
art_219,Azure,Thursday,,gpt-4o,env_004,Global Times,environment,neutral
art_219,Azure,best,,gpt-4o,env_004,Global Times,environment,neutral
art_219,Azure,America,,gpt-4o,env_004,Global Times,environment,neutral
art_219,Azure,ground,,gpt-4o,env_004,Global Times,environment,neutral
art_219,Azure,ashes,,gpt-4o,env_004,Global Times,environment,neutral
art_219,Azure,fault,,gpt-4o,env_004,Global Times,environment,neutral
art_219,Azure,criticism,,gpt-4o,env_004,Global Times,environment,neutral
art_219,Azure,homelessness,,gpt-4o,env_004,Global Times,environment,neutral
art_219,Azure,Ukraine,,gpt-4o,env_004,Global Times,environment,neutral
art_219,Azure,Reuters,,gpt-4o,env_004,Global Times,environment,neutral
art_219,Azure,professor,,gpt-4o,env_004,Global Times,environment,neutral
art_219,Azure,politicians,,gpt-4o,env_004,Global Times,environment,neutral
art_219,AWS,Smoke and flames,0.7001,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,a commercial area,1.0,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,the Eaton fire,0.9999,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,the Altadena area,1.0,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,Los Angeles County,0.9999,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,California,0.9955,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,"January 8, 2025",0.9999,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,At least five people,0.9987,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,wildfires,0.9997,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,Los Angeles,0.9999,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,additional deaths,0.9998,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,law enforcement,0.9993,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,January 8,0.9997,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,fires,0.9982,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,streets,0.9983,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,cars and houses,0.9933,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,minutes,0.9999,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,Photo,0.917,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,VCG,0.661,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,"More than 2,000 homes",0.9976,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,businesses,0.995,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,other buildings,0.9981,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,at least five people,0.9946,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,wildfires,0.999,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,communities,0.9999,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,Los Angeles County,0.9999,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,this one,0.9957,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,the most destructive fire events,0.9971,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,the region,1.0,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,memory,0.9999,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,the Los Angeles Times,1.0,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,The five bodies,0.9999,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,three structures,1.0,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,Altadena,1.0,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,the Eaton fire,1.0,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,Tuesday,0.9927,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,night,0.9207,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,residents,0.9997,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,little time,0.998,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,"more than 1,000 structures",0.9999,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,the Palisades fire,0.9999,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,"another 1,000",0.9987,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,the Eaton fire,0.9999,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,the LA County Fire Department,0.9999,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,At least five fires,0.9983,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,dry conditions,0.9997,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,strong winds,0.9983,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,mandatory evacuations,0.9993,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,"more than 100,000 people",0.9998,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,NBC news,0.9825,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,Some firefighters,1.0,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,low water pressure,0.9991,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,out-of-service hydrants,0.962,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,Some aerial water drops,0.9993,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,the Associated Press,1.0,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,the US President Joe Biden,0.9999,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,Wednesday,0.9999,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,the final overseas trip,0.9999,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,his presidency,0.9999,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,just hours,0.9133,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,Rome,0.9999,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,the Vatican,0.9959,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,Washington,0.9999,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,the response,1.0,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,fires,0.9992,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,California,1.0,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,The Chinese Consulate General,0.9999,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,Los Angeles,0.9999,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,Wednesday,0.9983,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,local Chinese citizens,0.9999,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,Southern California,1.0,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,personal and property safety,0.9973,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,precautions,0.9999,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,wildfire disasters,0.9998,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,California Governor Newsom,0.9999,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,a state,0.9998,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,emergency,0.9996,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,Tuesday,0.9986,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,communities,0.9922,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,the fires,1.0,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,the California government official website,0.9995,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,The Los Angeles Times,0.9999,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,Wednesday,0.9999,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,President Biden,0.9984,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,a briefing,0.9999,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,the wildfires,0.9997,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,Los Angeles,1.0,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,the news,1.0,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,a great-grandfather,1.0,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,The good news,1.0,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,a great-grandfather,0.9999,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,today,0.9992,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,Biden,0.999,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,a Santa Monica firehouse,0.9999,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,The president,1.0,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,announcement,0.9999,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,attention,0.9999,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,the room,1.0,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,Biden,0.9957,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,status updates,0.9983,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,the region,1.0,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,top public safety officials,0.9895,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,the fires,1.0,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,LA,0.9998,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,destructive blazes,0.9011,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,recent memory,0.9998,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,New York Times,0.9998,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,President-elect Donald J Trump,0.9999,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,Wednesday,1.0,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,California,1.0,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,Democratic governor,0.9998,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,the failure,0.9998,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,fires,0.9989,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,parts,0.9999,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,the Los Angeles area,1.0,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,the state,1.0,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,government,0.9999,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,environmental policies,0.9999,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,the situation,1.0,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,the New York Times,1.0,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,Trump,0.9986,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,his social media account,0.9965,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,Thursday,0.9991,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,the best and most beautiful parts,0.9765,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,the United States,0.9993,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,America,0.9996,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,the ground,0.9998,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,lt,0.979,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,ashes,0.8436,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,Gavin Newsom,0.9824,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,the New York Post,0.9996,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,Los Angeles Mayor Karen Bass,0.9994,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,criticism,0.9878,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,Wednesday,0.9947,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,the city,0.9999,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,Fire Department budget,0.9924,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,$17.6 million,0.9982,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,unspent funds,0.9941,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,homelessness,0.9989,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,The cut,0.9997,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,the second largest,0.9481,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,Bass',0.9993,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,2024-25 fiscal budget,0.9827,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,city figures,0.9908,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,her way,0.9981,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,the LAFD budget,0.9999,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,$23 million,0.9993,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,the New York Post,1.0,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,the wildfire,0.9999,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,Southern California,1.0,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,the US,0.9998,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,$500 million,0.9995,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,military aid,0.9999,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,Ukraine,0.9997,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,Thursday,0.9997,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,a final gathering,0.9999,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,President Joe Biden,0.9999,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,weapons,0.997,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,conferences,0.9968,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,Reuters,0.9999,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,The repeated wildfires,0.9996,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,California,1.0,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,the US federal government,0.9995,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,shortcomings,0.9986,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,key issues,0.9997,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,Li Haidong,0.9999,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,a professor,0.9999,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,China Foreign Affairs University,0.9997,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,the Global Times,0.9998,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,Thursday,1.0,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,The US governance system,0.9996,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,significant issues,0.9999,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,politicians,1.0,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,international agendas,1.0,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,domestic concerns,1.0,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,a time,0.9997,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,domestic problems,0.9999,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,the US,0.9998,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,the government,1.0,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,large sums,0.9999,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,Ukraine,0.9975,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,Washington,0.9999,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,geopolitical considerations,0.9979,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,Li,0.9973,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,insufficient attention,0.996,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,domestic issues,0.9998,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,Los Angeles Mayor Karen Bass,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,China Foreign Affairs University,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,The Chinese Consulate General,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,Bass' 2024-25 fiscal budget,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,top public safety officials,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,President-elect Donald J Trump,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,The Los Angeles Times,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,California government official website,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,LA County Fire Department,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,US President Joe Biden,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,local Chinese citizens,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,Los Angeles County,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,Fire Department budget,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,low water pressure,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,aerial water drops,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,Santa Monica firehouse,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,New York Times,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,social media account,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,New York Post,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,weapons pledging conferences,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,final overseas trip,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,US governance system,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,Los Angeles area,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,destructive fire events,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,US federal government,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,California Governor Newsom,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,property safety,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,LAFD budget,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,Global Times,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,President Biden,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,Eaton fire,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,Palisades fire,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,destructive blazes,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,Democratic governor,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,Gavin Newsom,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,final gathering,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,commercial area,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,additional deaths,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,law enforcement,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,other buildings,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,five bodies,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,dry conditions,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,strong winds,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,mandatory evacuations,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,service hydrants,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,Associated Press,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,status updates,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,environmental policies,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,United States,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,unspent funds,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,military aid,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,key issues,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,significant issues,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,international agendas,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,domestic concerns,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,domestic problems,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,large sums,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,geopolitical considerations,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,domestic issues,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,Southern California,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,Altadena area,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,five people,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,NBC news,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,good news,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,three structures,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,little time,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,wildfire disasters,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,recent memory,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,beautiful parts,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,city figures,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,Li Haidong,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,insufficient attention,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,repeated wildfires,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,five fires,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,"100,000 people",,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,"1,000 structures",,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,Smoke,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,flames,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,January,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,streets,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,cars,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,houses,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,minutes,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,Photo,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,VCG,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,More,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,"2,000 homes",,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,businesses,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,communities,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,region,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,residents,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,firefighters,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,Wednesday,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,presidency,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,Rome,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,Vatican,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,Washington,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,response,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,personal,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,precautions,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,emergency,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,Tuesday,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,briefing,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,great-grandfather,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,today,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,announcement,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,room,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,failure,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,situation,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,Thursday,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,best,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,America,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,ground,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,ashes,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,fault,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,criticism,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,homelessness,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,cut,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,Ukraine,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,Reuters,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,shortcomings,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,professor,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,Azure,politicians,,gpt-5-5,env_004,Global Times,environment,neutral
art_219,AWS,Smoke,0.9979,gemini-2.5-pro,env_004,Global Times,environment,neutral
art_219,AWS,flames,0.744,gemini-2.5-pro,env_004,Global Times,environment,neutral
art_219,AWS,a commercial area,1.0,gemini-2.5-pro,env_004,Global Times,environment,neutral
art_219,AWS,the Eaton fire,0.9999,gemini-2.5-pro,env_004,Global Times,environment,neutral
art_219,AWS,the Altadena area,1.0,gemini-2.5-pro,env_004,Global Times,environment,neutral
