article_id,api,phrase,confidence,pair_id,outlet,topic,frame
art_116,AWS,the humiliation,0.9994,pol_003,CNN,political conflict,people-centric
art_116,AWS,the limit,0.9998,pol_003,CNN,political conflict,people-centric
art_116,AWS,D’Agostino,0.998,pol_003,CNN,political conflict,people-centric
art_116,AWS,Italy,0.9998,pol_003,CNN,political conflict,people-centric
art_116,AWS,a traditional ally,0.9983,pol_003,CNN,political conflict,people-centric
art_116,AWS,Israel – Israeli guards,0.9933,pol_003,CNN,political conflict,people-centric
art_116,AWS,backlash,0.9971,pol_003,CNN,political conflict,people-centric
art_116,AWS,People,0.9997,pol_003,CNN,political conflict,people-centric
art_116,AWS,countries,1.0,pol_003,CNN,political conflict,people-centric
art_116,AWS,Israel,0.9998,pol_003,CNN,political conflict,people-centric
art_116,AWS,my cell,0.9998,pol_003,CNN,political conflict,people-centric
art_116,AWS,a Turkish citizen,0.9997,pol_003,CNN,political conflict,people-centric
art_116,AWS,another activist,0.9967,pol_003,CNN,political conflict,people-centric
art_116,AWS,whose arm,0.9451,pol_003,CNN,political conflict,people-centric
art_116,AWS,painkillers,0.9992,pol_003,CNN,political conflict,people-centric
art_116,AWS,two days,0.9958,pol_003,CNN,political conflict,people-centric
art_116,AWS,a social media post,0.9983,pol_003,CNN,political conflict,people-centric
art_116,AWS,Sunday,0.9999,pol_003,CNN,political conflict,people-centric
art_116,AWS,Israel,0.9997,pol_003,CNN,political conflict,people-centric
art_116,AWS,’s foreign ministry,0.9995,pol_003,CNN,political conflict,people-centric
art_116,AWS,claims,0.987,pol_003,CNN,political conflict,people-centric
art_116,AWS,the mistreatment,0.9998,pol_003,CNN,political conflict,people-centric
art_116,AWS,the activists,0.9998,pol_003,CNN,political conflict,people-centric
art_116,AWS,“brazen lies,0.8364,pol_003,CNN,political conflict,people-centric
art_116,AWS,all the detainees’,0.7901,pol_003,CNN,political conflict,people-centric
art_116,AWS,legal rights,0.9941,pol_003,CNN,political conflict,people-centric
art_116,AWS,D’Agostino,0.999,pol_003,CNN,political conflict,people-centric
art_116,AWS,some 450 activists,0.9995,pol_003,CNN,political conflict,people-centric
art_116,AWS,climate campaigner Greta Thunberg,0.9824,pol_003,CNN,political conflict,people-centric
art_116,AWS,last week,0.9998,pol_003,CNN,political conflict,people-centric
art_116,AWS,the Global Sumud Flotilla,0.9999,pol_003,CNN,political conflict,people-centric
art_116,AWS,a coalition,0.9999,pol_003,CNN,political conflict,people-centric
art_116,AWS,more than 40 humanitarian aid vessels,0.9989,pol_003,CNN,political conflict,people-centric
art_116,AWS,"food, water and medicine",0.9982,pol_003,CNN,political conflict,people-centric
art_116,AWS,Gaza,0.9999,pol_003,CNN,political conflict,people-centric
art_116,AWS,Wednesday and Friday,0.9708,pol_003,CNN,political conflict,people-centric
art_116,AWS,Israel,0.9999,pol_003,CNN,political conflict,people-centric
art_116,AWS,prison,0.9999,pol_003,CNN,political conflict,people-centric
art_116,AWS,The flotilla,0.9999,pol_003,CNN,political conflict,people-centric
art_116,AWS,sail,0.995,pol_003,CNN,political conflict,people-centric
art_116,AWS,late August and September,0.9613,pol_003,CNN,political conflict,people-centric
art_116,AWS,the latest attempt,0.9999,pol_003,CNN,political conflict,people-centric
art_116,AWS,activists,0.9999,pol_003,CNN,political conflict,people-centric
art_116,AWS,the years,0.9992,pol_003,CNN,political conflict,people-centric
art_116,AWS,Israeli blockade,0.7782,pol_003,CNN,political conflict,people-centric
art_116,AWS,the Palestinian territory,1.0,pol_003,CNN,political conflict,people-centric
art_116,AWS,sea,0.9999,pol_003,CNN,political conflict,people-centric
art_116,AWS,Israel,1.0,pol_003,CNN,political conflict,people-centric
art_116,AWS,the blockade,1.0,pol_003,CNN,political conflict,people-centric
art_116,AWS,the flotilla,0.9998,pol_003,CNN,political conflict,people-centric
art_116,AWS,a provocation,0.9989,pol_003,CNN,political conflict,people-centric
art_116,AWS,Thunberg,0.9983,pol_003,CNN,political conflict,people-centric
art_116,AWS,the most prominent figures,0.9998,pol_003,CNN,political conflict,people-centric
art_116,AWS,the flotilla,0.9999,pol_003,CNN,political conflict,people-centric
art_116,AWS,concrete,0.9951,pol_003,CNN,political conflict,people-centric
art_116,AWS,front,0.9997,pol_003,CNN,political conflict,people-centric
art_116,AWS,an Israeli flag,1.0,pol_003,CNN,political conflict,people-centric
art_116,AWS,other Israeli flags,0.9999,pol_003,CNN,political conflict,people-centric
art_116,AWS,custody,0.9997,pol_003,CNN,political conflict,people-centric
art_116,AWS,D’Agostino,0.9997,pol_003,CNN,political conflict,people-centric
art_116,AWS,Police and soldiers,0.9838,pol_003,CNN,political conflict,people-centric
art_116,AWS,pictures,0.9994,pol_003,CNN,political conflict,people-centric
art_116,AWS,the flags,1.0,pol_003,CNN,political conflict,people-centric
art_116,AWS,This claim,0.9999,pol_003,CNN,political conflict,people-centric
art_116,AWS,Lubna Tuma,0.9999,pol_003,CNN,political conflict,people-centric
art_116,AWS,a legal counsel,0.9999,pol_003,CNN,political conflict,people-centric
art_116,AWS,the Adalah Legal Centre,0.9997,pol_003,CNN,political conflict,people-centric
art_116,AWS,the activists,0.9999,pol_003,CNN,political conflict,people-centric
art_116,AWS,Thunberg,0.999,pol_003,CNN,political conflict,people-centric
art_116,AWS,one other detainee,0.9995,pol_003,CNN,political conflict,people-centric
art_116,AWS,the others,0.9999,pol_003,CNN,political conflict,people-centric
art_116,AWS,pictures,0.9926,pol_003,CNN,political conflict,people-centric
art_116,AWS,the Israeli flag,1.0,pol_003,CNN,political conflict,people-centric
art_116,AWS,an act,1.0,pol_003,CNN,political conflict,people-centric
art_116,AWS,humiliation,0.9999,pol_003,CNN,political conflict,people-centric
art_116,AWS,Monday,0.9999,pol_003,CNN,political conflict,people-centric
art_116,AWS,afternoon,0.967,pol_003,CNN,political conflict,people-centric
art_116,AWS,Israel,0.9999,pol_003,CNN,political conflict,people-centric
art_116,AWS,’s foreign ministry,0.9998,pol_003,CNN,political conflict,people-centric
art_116,AWS,Thunberg,0.9994,pol_003,CNN,political conflict,people-centric
art_116,AWS,170 other flotilla participants,0.9995,pol_003,CNN,political conflict,people-centric
art_116,AWS,Thunberg,0.9941,pol_003,CNN,political conflict,people-centric
art_116,AWS,Athens International Airport,0.9999,pol_003,CNN,political conflict,people-centric
art_116,AWS,crowds,0.9999,pol_003,CNN,political conflict,people-centric
art_116,AWS,supporters,0.9999,pol_003,CNN,political conflict,people-centric
art_116,AWS,"a very, very long time",0.9992,pol_003,CNN,political conflict,people-centric
art_116,AWS,our mistreatment and abuses,0.8817,pol_003,CNN,political conflict,people-centric
art_116,AWS,our imprisonment,1.0,pol_003,CNN,political conflict,people-centric
art_116,AWS,the story,0.9997,pol_003,CNN,political conflict,people-centric
art_116,AWS,Israel,0.7268,pol_003,CNN,political conflict,people-centric
art_116,AWS,their genocide and mass destruction,0.9729,pol_003,CNN,political conflict,people-centric
art_116,AWS,international law,0.9999,pol_003,CNN,political conflict,people-centric
art_116,AWS,humanitarian aid,0.9996,pol_003,CNN,political conflict,people-centric
art_116,AWS,Gaza,0.9994,pol_003,CNN,political conflict,people-centric
art_116,AWS,people,0.9999,pol_003,CNN,political conflict,people-centric
art_116,AWS,The Israeli government,1.0,pol_003,CNN,political conflict,people-centric
art_116,AWS,the war,0.9999,pol_003,CNN,political conflict,people-centric
art_116,AWS,Gaza,0.9999,pol_003,CNN,political conflict,people-centric
art_116,AWS,accordance,0.9993,pol_003,CNN,political conflict,people-centric
art_116,AWS,international law,0.9999,pol_003,CNN,political conflict,people-centric
art_116,AWS,accusations,1.0,pol_003,CNN,political conflict,people-centric
art_116,AWS,genocide,0.9999,pol_003,CNN,political conflict,people-centric
art_116,AWS,D’Agostino,0.9999,pol_003,CNN,political conflict,people-centric
art_116,AWS,custody,0.9985,pol_003,CNN,political conflict,people-centric
art_116,AWS,Israel,1.0,pol_003,CNN,political conflict,people-centric
art_116,AWS,’s far-right National Security Minister Itamar Ben Gvir,0.8974,pol_003,CNN,political conflict,people-centric
art_116,AWS,a visit,0.9998,pol_003,CNN,political conflict,people-centric
art_116,AWS,the flotilla participants,0.9992,pol_003,CNN,political conflict,people-centric
art_116,AWS,terrorists,0.6355,pol_003,CNN,political conflict,people-centric
art_116,AWS,supporters,0.8881,pol_003,CNN,political conflict,people-centric
art_116,AWS,the killers,0.9998,pol_003,CNN,political conflict,people-centric
art_116,AWS,video,0.9391,pol_003,CNN,political conflict,people-centric
art_116,AWS,The border guards,0.9896,pol_003,CNN,political conflict,people-centric
art_116,AWS,front,0.9994,pol_003,CNN,political conflict,people-centric
art_116,AWS,their minister,0.9999,pol_003,CNN,political conflict,people-centric
art_116,AWS,D’Agostino,0.9964,pol_003,CNN,political conflict,people-centric
art_116,AWS,his hands,1.0,pol_003,CNN,political conflict,people-centric
art_116,AWS,Ben Gvir,0.9998,pol_003,CNN,political conflict,people-centric
art_116,AWS,the blood circulation,0.9993,pol_003,CNN,political conflict,people-centric
art_116,AWS,The same day,0.9997,pol_003,CNN,political conflict,people-centric
art_116,AWS,Ben Gvir,0.9996,pol_003,CNN,political conflict,people-centric
art_116,AWS,Israeli Prime Minister Benjamin Netanyahu,0.9998,pol_003,CNN,political conflict,people-centric
art_116,AWS,the flotilla activists,0.9956,pol_003,CNN,political conflict,people-centric
art_116,AWS,The Prime Minister,0.9999,pol_003,CNN,political conflict,people-centric
art_116,AWS,’s decision,0.9953,pol_003,CNN,political conflict,people-centric
art_116,AWS,the terror supporters,0.9957,pol_003,CNN,political conflict,people-centric
art_116,AWS,the flotilla,0.9999,pol_003,CNN,political conflict,people-centric
art_116,AWS,their countries,1.0,pol_003,CNN,political conflict,people-centric
art_116,AWS,a post,0.9996,pol_003,CNN,political conflict,people-centric
art_116,AWS,an Israeli prison,1.0,pol_003,CNN,political conflict,people-centric
art_116,AWS,several months,0.9999,pol_003,CNN,political conflict,people-centric
art_116,AWS,the air,1.0,pol_003,CNN,political conflict,people-centric
art_116,AWS,the terrorists’,0.9999,pol_003,CNN,political conflict,people-centric
art_116,AWS,wing,0.9998,pol_003,CNN,political conflict,people-centric
art_116,AWS,the Prime Minister,1.0,pol_003,CNN,political conflict,people-centric
art_116,AWS,their countries,1.0,pol_003,CNN,political conflict,people-centric
art_116,AWS,this very release,0.9998,pol_003,CNN,political conflict,people-centric
art_116,AWS,Ben Gvir,0.9997,pol_003,CNN,political conflict,people-centric
art_116,Google,activist,0.2115,pol_003,CNN,political conflict,people-centric
art_116,Google,Lorenzo D'Agostino,0.0834,pol_003,CNN,political conflict,people-centric
art_116,Google,flotilla participants,0.0445,pol_003,CNN,political conflict,people-centric
art_116,Google,Israel,0.0371,pol_003,CNN,political conflict,people-centric
art_116,Google,Greta Thunberg,0.0286,pol_003,CNN,political conflict,people-centric
art_116,Google,Gaza,0.0278,pol_003,CNN,political conflict,people-centric
art_116,Google,aid flotilla,0.0222,pol_003,CNN,political conflict,people-centric
art_116,Google,flotilla,0.0206,pol_003,CNN,political conflict,people-centric
art_116,Google,activist,0.0181,pol_003,CNN,political conflict,people-centric
art_116,Google,allegations,0.0174,pol_003,CNN,political conflict,people-centric
art_116,Google,custody,0.0161,pol_003,CNN,political conflict,people-centric
art_116,Google,assistance,0.0129,pol_003,CNN,political conflict,people-centric
art_116,Google,access,0.0129,pol_003,CNN,political conflict,people-centric
art_116,Google,allegations,0.0107,pol_003,CNN,political conflict,people-centric
art_116,Google,one,0.0106,pol_003,CNN,political conflict,people-centric
art_116,Azure,National Security Minister Itamar Ben Gvir,,pol_003,CNN,political conflict,people-centric
art_116,Azure,Israeli Prime Minister Benjamin Netanyahu,,pol_003,CNN,political conflict,people-centric
art_116,Azure,The Prime Minister,,pol_003,CNN,political conflict,people-centric
art_116,Azure,one other detainee,,pol_003,CNN,political conflict,people-centric
art_116,Azure,detainees’ legal rights,,pol_003,CNN,political conflict,people-centric
art_116,Azure,Adalah Legal Centre,,pol_003,CNN,political conflict,people-centric
art_116,Azure,Athens International Airport,,pol_003,CNN,political conflict,people-centric
art_116,Azure,40 humanitarian aid vessels,,pol_003,CNN,political conflict,people-centric
art_116,Azure,social media post,,pol_003,CNN,political conflict,people-centric
art_116,Azure,Global Sumud Flotilla,,pol_003,CNN,political conflict,people-centric
art_116,Azure,other Israeli flags,,pol_003,CNN,political conflict,people-centric
art_116,Azure,Lorenzo D’Agostino,,pol_003,CNN,political conflict,people-centric
art_116,Azure,170 other flotilla participants,,pol_003,CNN,political conflict,people-centric
art_116,Azure,Gaza aid flotilla,,pol_003,CNN,political conflict,people-centric
art_116,Azure,legal assistance,,pol_003,CNN,political conflict,people-centric
art_116,Azure,legal counsel,,pol_003,CNN,political conflict,people-centric
art_116,Azure,Israeli guards,,pol_003,CNN,political conflict,people-centric
art_116,Azure,Israeli government,,pol_003,CNN,political conflict,people-centric
art_116,Azure,international law,,pol_003,CNN,political conflict,people-centric
art_116,Azure,little access,,pol_003,CNN,political conflict,people-centric
art_116,Azure,cold temperatures,,pol_003,CNN,political conflict,people-centric
art_116,Azure,little clothing,,pol_003,CNN,political conflict,people-centric
art_116,Azure,gratuitous cruelty,,pol_003,CNN,political conflict,people-centric
art_116,Azure,traditional ally,,pol_003,CNN,political conflict,people-centric
art_116,Azure,Turkish citizen,,pol_003,CNN,political conflict,people-centric
art_116,Azure,two days,,pol_003,CNN,political conflict,people-centric
art_116,Azure,foreign ministry,,pol_003,CNN,political conflict,people-centric
art_116,Azure,brazen lies,,pol_003,CNN,political conflict,people-centric
art_116,Azure,climate campaigner,,pol_003,CNN,political conflict,people-centric
art_116,Azure,late August,,pol_003,CNN,political conflict,people-centric
art_116,Azure,latest attempt,,pol_003,CNN,political conflict,people-centric
art_116,Azure,Palestinian territory,,pol_003,CNN,political conflict,people-centric
art_116,Azure,prominent figures,,pol_003,CNN,political conflict,people-centric
art_116,Azure,Lubna Tuma,,pol_003,CNN,political conflict,people-centric
art_116,Azure,Monday afternoon,,pol_003,CNN,political conflict,people-centric
art_116,Azure,mass destruction,,pol_003,CNN,political conflict,people-centric
art_116,Azure,border guards,,pol_003,CNN,political conflict,people-centric
art_116,Azure,blood circulation,,pol_003,CNN,political conflict,people-centric
art_116,Azure,several months,,pol_003,CNN,political conflict,people-centric
art_116,Azure,terrorists’ wing,,pol_003,CNN,political conflict,people-centric
art_116,Azure,Israeli blockade,,pol_003,CNN,political conflict,people-centric
art_116,Azure,Israeli prison,,pol_003,CNN,political conflict,people-centric
art_116,Azure,Israeli custody,,pol_003,CNN,political conflict,people-centric
art_116,Azure,Italian activist,,pol_003,CNN,political conflict,people-centric
art_116,Azure,long time,,pol_003,CNN,political conflict,people-centric
art_116,Azure,terror supporters,,pol_003,CNN,political conflict,people-centric
art_116,Azure,Greta Thunberg,,pol_003,CNN,political conflict,people-centric
art_116,Azure,flotilla activists,,pol_003,CNN,political conflict,people-centric
art_116,Azure,450 activists,,pol_003,CNN,political conflict,people-centric
art_116,Azure,allegations,,pol_003,CNN,political conflict,people-centric
art_116,Azure,number,,pol_003,CNN,political conflict,people-centric
art_116,Azure,group,,pol_003,CNN,political conflict,people-centric
art_116,Azure,interview,,pol_003,CNN,political conflict,people-centric
art_116,Azure,CNN,,pol_003,CNN,political conflict,people-centric
art_116,Azure,concrete,,pol_003,CNN,political conflict,people-centric
art_116,Azure,front,,pol_003,CNN,political conflict,people-centric
art_116,Azure,hours,,pol_003,CNN,political conflict,people-centric
art_116,Azure,belongings,,pol_003,CNN,political conflict,people-centric
art_116,Azure,wrists,,pol_003,CNN,political conflict,people-centric
art_116,Azure,level,,pol_003,CNN,political conflict,people-centric
art_116,Azure,humiliation,,pol_003,CNN,political conflict,people-centric
art_116,Azure,people,,pol_003,CNN,political conflict,people-centric
art_116,Azure,mistreatment,,pol_003,CNN,political conflict,people-centric
art_116,Azure,limit,,pol_003,CNN,political conflict,people-centric
art_116,Azure,Italy,,pol_003,CNN,political conflict,people-centric
art_116,Azure,backlash,,pol_003,CNN,political conflict,people-centric
art_116,Azure,countries,,pol_003,CNN,political conflict,people-centric
art_116,Azure,cell,,pol_003,CNN,political conflict,people-centric
art_116,Azure,arm,,pol_003,CNN,political conflict,people-centric
art_116,Azure,painkillers,,pol_003,CNN,political conflict,people-centric
art_116,Azure,Sunday,,pol_003,CNN,political conflict,people-centric
art_116,Azure,claims,,pol_003,CNN,political conflict,people-centric
art_116,Azure,coalition,,pol_003,CNN,political conflict,people-centric
art_116,Azure,food,,pol_003,CNN,political conflict,people-centric
art_116,Azure,water,,pol_003,CNN,political conflict,people-centric
art_116,Azure,medicine,,pol_003,CNN,political conflict,people-centric
art_116,Azure,Wednesday,,pol_003,CNN,political conflict,people-centric
art_116,Azure,Friday,,pol_003,CNN,political conflict,people-centric
art_116,Azure,September,,pol_003,CNN,political conflict,people-centric
art_116,Azure,years,,pol_003,CNN,political conflict,people-centric
art_116,Azure,sea,,pol_003,CNN,political conflict,people-centric
art_116,Azure,Police,,pol_003,CNN,political conflict,people-centric
art_116,Azure,soldiers,,pol_003,CNN,political conflict,people-centric
art_116,Azure,pictures,,pol_003,CNN,political conflict,people-centric
art_116,Azure,others,,pol_003,CNN,political conflict,people-centric
art_116,Azure,crowds,,pol_003,CNN,political conflict,people-centric
art_116,Azure,abuses,,pol_003,CNN,political conflict,people-centric
art_116,Azure,imprisonment,,pol_003,CNN,political conflict,people-centric
art_116,Azure,story,,pol_003,CNN,political conflict,people-centric
art_116,Azure,genocide,,pol_003,CNN,political conflict,people-centric
art_116,Azure,war,,pol_003,CNN,political conflict,people-centric
art_116,Azure,accordance,,pol_003,CNN,political conflict,people-centric
art_116,Azure,accusations,,pol_003,CNN,political conflict,people-centric
art_116,Azure,visit,,pol_003,CNN,political conflict,people-centric
art_116,Azure,video,,pol_003,CNN,political conflict,people-centric
art_116,Azure,hands,,pol_003,CNN,political conflict,people-centric
art_116,Azure,decision,,pol_003,CNN,political conflict,people-centric
art_116,Azure,X.,,pol_003,CNN,political conflict,people-centric
art_116,Azure,release,,pol_003,CNN,political conflict,people-centric
art_117,AWS,Israel,0.9967,pol_003,BBC,political conflict,state-centric
art_117,AWS,Greta Thunberg,0.9138,pol_003,BBC,political conflict,state-centric
art_117,AWS,170 other Gaza flotilla activists,0.9824,pol_003,BBC,political conflict,state-centric
art_117,AWS,Israel,0.9549,pol_003,BBC,political conflict,state-centric
art_117,AWS,Swedish climate campaigner Greta Thunberg,0.9928,pol_003,BBC,political conflict,state-centric
art_117,AWS,170 other pro-Palestinian activists,0.9959,pol_003,BBC,political conflict,state-centric
art_117,AWS,Israeli forces,0.9999,pol_003,BBC,political conflict,state-centric
art_117,AWS,a flotilla,0.9999,pol_003,BBC,political conflict,state-centric
art_117,AWS,its naval blockade,1.0,pol_003,BBC,political conflict,state-centric
art_117,AWS,Gaza,0.9999,pol_003,BBC,political conflict,state-centric
art_117,AWS,aid,0.9996,pol_003,BBC,political conflict,state-centric
art_117,AWS,last week,0.9997,pol_003,BBC,political conflict,state-centric
art_117,AWS,Thunberg,0.989,pol_003,BBC,political conflict,state-centric
art_117,AWS,her fist,0.9999,pol_003,BBC,political conflict,state-centric
art_117,AWS,flowers,0.997,pol_003,BBC,political conflict,state-centric
art_117,AWS,dozens,1.0,pol_003,BBC,political conflict,state-centric
art_117,AWS,supporters,0.9999,pol_003,BBC,political conflict,state-centric
art_117,AWS,Athens airport,0.9794,pol_003,BBC,political conflict,state-centric
art_117,AWS,The Israeli foreign minister,0.9999,pol_003,BBC,political conflict,state-centric
art_117,AWS,the activists,1.0,pol_003,BBC,political conflict,state-centric
art_117,AWS,Greece and Slovakia,0.9996,pol_003,BBC,political conflict,state-centric
art_117,AWS,"Greek, Slovakian, French, Italian, British and US citizens",0.9946,pol_003,BBC,political conflict,state-centric
art_117,AWS,"""fake news"" accusations",0.972,pol_003,BBC,political conflict,state-centric
art_117,AWS,the activists,1.0,pol_003,BBC,political conflict,state-centric
art_117,AWS,basic rights while,0.8624,pol_003,BBC,political conflict,state-centric
art_117,AWS,detention,0.9999,pol_003,BBC,political conflict,state-centric
art_117,AWS,the ministry,0.9999,pol_003,BBC,political conflict,state-centric
art_117,AWS,the deportations,0.9998,pol_003,BBC,political conflict,state-centric
art_117,AWS,341,0.9999,pol_003,BBC,political conflict,state-centric
art_117,AWS,the 479 people,0.9999,pol_003,BBC,political conflict,state-centric
art_117,AWS,board,0.9261,pol_003,BBC,political conflict,state-centric
art_117,AWS,the 42 boats,0.9995,pol_003,BBC,political conflict,state-centric
art_117,AWS,the Global Sumud Flotilla,0.9997,pol_003,BBC,political conflict,state-centric
art_117,AWS,GSF,0.9995,pol_003,BBC,political conflict,state-centric
art_117,AWS,The 138 other activists,0.9996,pol_003,BBC,political conflict,state-centric
art_117,AWS,detention,0.9999,pol_003,BBC,political conflict,state-centric
art_117,AWS,Israel,1.0,pol_003,BBC,political conflict,state-centric
art_117,AWS,More than 40,0.9993,pol_003,BBC,political conflict,state-centric
art_117,AWS,hunger strike,0.9992,pol_003,BBC,political conflict,state-centric
art_117,AWS,Sunday,0.9997,pol_003,BBC,political conflict,state-centric
art_117,AWS,the GSF,0.9999,pol_003,BBC,political conflict,state-centric
art_117,AWS,the goal,1.0,pol_003,BBC,political conflict,state-centric
art_117,AWS,the flotilla,0.9999,pol_003,BBC,political conflict,state-centric
art_117,AWS,the illegal siege,0.9999,pol_003,BBC,political conflict,state-centric
art_117,AWS,Gaza,0.9995,pol_003,BBC,political conflict,state-centric
art_117,AWS,sea,0.9996,pol_003,BBC,political conflict,state-centric
art_117,AWS,a humanitarian corridor,0.9999,pol_003,BBC,political conflict,state-centric
art_117,AWS,the ongoing genocide,0.9999,pol_003,BBC,political conflict,state-centric
art_117,AWS,the Palestinian people,0.9999,pol_003,BBC,political conflict,state-centric
art_117,AWS,the interceptions,1.0,pol_003,BBC,political conflict,state-centric
art_117,AWS,international maritime and humanitarian law,0.9573,pol_003,BBC,political conflict,state-centric
art_117,AWS,Israeli authorities,0.9996,pol_003,BBC,political conflict,state-centric
art_117,AWS,a legal blockade,1.0,pol_003,BBC,political conflict,state-centric
art_117,AWS,the flotilla,0.9985,pol_003,BBC,political conflict,state-centric
art_117,AWS,"a ""publicity stunt",0.9987,pol_003,BBC,political conflict,state-centric
art_117,AWS,only two tons,0.9987,pol_003,BBC,political conflict,state-centric
art_117,AWS,aid,0.9998,pol_003,BBC,political conflict,state-centric
art_117,AWS,total,0.9994,pol_003,BBC,political conflict,state-centric
art_117,AWS,Greece,1.0,pol_003,BBC,political conflict,state-centric
art_117,AWS,foreign ministry,0.9996,pol_003,BBC,political conflict,state-centric
art_117,AWS,Thunberg,0.9993,pol_003,BBC,political conflict,state-centric
art_117,AWS,161 citizens,0.9999,pol_003,BBC,political conflict,state-centric
art_117,AWS,16 European countries,0.9999,pol_003,BBC,political conflict,state-centric
art_117,AWS,Athens,0.9942,pol_003,BBC,political conflict,state-centric
art_117,AWS,Monday,0.9993,pol_003,BBC,political conflict,state-centric
art_117,AWS,Israel,1.0,pol_003,BBC,political conflict,state-centric
art_117,AWS,Slovakia,0.9993,pol_003,BBC,political conflict,state-centric
art_117,AWS,10 other people,0.9999,pol_003,BBC,political conflict,state-centric
art_117,AWS,a separate flight,1.0,pol_003,BBC,political conflict,state-centric
art_117,AWS,arrival,0.9984,pol_003,BBC,political conflict,state-centric
art_117,AWS,Athens,0.9996,pol_003,BBC,political conflict,state-centric
art_117,AWS,the Swedish activist,0.9999,pol_003,BBC,political conflict,state-centric
art_117,AWS,reporters,0.9997,pol_003,BBC,political conflict,state-centric
art_117,AWS,the GSF,0.9991,pol_003,BBC,political conflict,state-centric
art_117,AWS,the biggest,0.8855,pol_003,BBC,political conflict,state-centric
art_117,AWS,Israel,0.9999,pol_003,BBC,political conflict,state-centric
art_117,AWS,illegal and inhumane siege,0.8821,pol_003,BBC,political conflict,state-centric
art_117,AWS,sea,0.9997,pol_003,BBC,political conflict,state-centric
art_117,AWS,a story,0.9998,pol_003,BBC,political conflict,state-centric
art_117,AWS,"global, international solidarity",0.9952,pol_003,BBC,political conflict,state-centric
art_117,AWS,people,0.9998,pol_003,BBC,political conflict,state-centric
art_117,AWS,our governments,0.9999,pol_003,BBC,political conflict,state-centric
art_117,AWS,people,0.9999,pol_003,BBC,political conflict,state-centric
art_117,AWS,My so-called leaders,0.9979,pol_003,BBC,political conflict,state-centric
art_117,AWS,"a genocide, death and destruction",0.9941,pol_003,BBC,political conflict,state-centric
art_117,AWS,a last resort,1.0,pol_003,BBC,political conflict,state-centric
art_117,AWS,this mission,0.9948,pol_003,BBC,political conflict,state-centric
art_117,AWS,a shame,0.9998,pol_003,BBC,political conflict,state-centric
art_117,AWS,"a very, very long time",0.9991,pol_003,BBC,political conflict,state-centric
art_117,AWS,our mistreatment and abuses,0.9597,pol_003,BBC,political conflict,state-centric
art_117,AWS,our imprisonment,0.9999,pol_003,BBC,political conflict,state-centric
art_117,AWS,the story,0.9994,pol_003,BBC,political conflict,state-centric
art_117,AWS,Sunday,0.9999,pol_003,BBC,political conflict,state-centric
art_117,AWS,night,0.973,pol_003,BBC,political conflict,state-centric
art_117,AWS,lawyer Rafael Borrego,0.9983,pol_003,BBC,political conflict,state-centric
art_117,AWS,a group,0.9999,pol_003,BBC,political conflict,state-centric
art_117,AWS,deported Spanish activists,0.8659,pol_003,BBC,political conflict,state-centric
art_117,AWS,reporters,0.9999,pol_003,BBC,political conflict,state-centric
art_117,AWS,Madrid airport,0.9927,pol_003,BBC,political conflict,state-centric
art_117,AWS,repeated physical and mental abuse,0.9919,pol_003,BBC,political conflict,state-centric
art_117,AWS,the ground,0.9999,pol_003,BBC,political conflict,state-centric
art_117,AWS,our hands and feet,0.9969,pol_003,BBC,political conflict,state-centric
art_117,AWS,cages,0.9998,pol_003,BBC,political conflict,state-centric
art_117,AWS,Nine Swiss nationals,0.9998,pol_003,BBC,political conflict,state-centric
art_117,AWS,Geneva,0.9994,pol_003,BBC,political conflict,state-centric
art_117,AWS,Sunday,0.9996,pol_003,BBC,political conflict,state-centric
art_117,AWS,"the ""inhumane detention conditions",0.9924,pol_003,BBC,political conflict,state-centric
art_117,AWS,the humiliating and degrading treatment,0.9802,pol_003,BBC,political conflict,state-centric
art_117,AWS,Reuters news agency,0.9822,pol_003,BBC,political conflict,state-centric
art_117,AWS,a statement,0.9999,pol_003,BBC,political conflict,state-centric
art_117,AWS,The Israeli foreign ministry,0.9957,pol_003,BBC,political conflict,state-centric
art_117,AWS,statement,0.9987,pol_003,BBC,political conflict,state-centric
art_117,AWS,Monday,0.9998,pol_003,BBC,political conflict,state-centric
art_117,AWS,the flotilla activists',0.9947,pol_003,BBC,political conflict,state-centric
art_117,AWS,legal rights,0.9999,pol_003,BBC,political conflict,state-centric
art_117,AWS,The lies,0.8021,pol_003,BBC,political conflict,state-centric
art_117,AWS,part,0.9991,pol_003,BBC,political conflict,state-centric
art_117,AWS,their pre-planned fake news campaign,0.9995,pol_003,BBC,political conflict,state-centric
art_117,AWS,The ministry,0.9999,pol_003,BBC,political conflict,state-centric
art_117,AWS,the only violent incident,1.0,pol_003,BBC,political conflict,state-centric
art_117,AWS,a Spanish citizen bit,0.8853,pol_003,BBC,political conflict,state-centric
art_117,AWS,a female medical worker,0.9964,pol_003,BBC,political conflict,state-centric
art_117,AWS,Ketziot prison,0.9694,pol_003,BBC,political conflict,state-centric
art_117,AWS,a routine medical examination,0.9999,pol_003,BBC,political conflict,state-centric
art_117,AWS,her deportation,0.9999,pol_003,BBC,political conflict,state-centric
art_117,AWS,Monday,0.9999,pol_003,BBC,political conflict,state-centric
art_117,AWS,The medic,0.9999,pol_003,BBC,political conflict,state-centric
art_117,AWS,minor injuries,0.9999,pol_003,BBC,political conflict,state-centric
