article_id,api,entity_text,entity_type,confidence,entity_sentiment_score,entity_salience,entity_sentiment_magnitude,entity_subtype,pair_id,outlet,topic,frame
art_128,AWS,Kashmir,ORGANIZATION,0.8921,,,,,pol_004,CNN,political conflict,neutral
art_128,AWS,2019,DATE,0.9991,,,,,pol_004,CNN,political conflict,neutral
art_128,AWS,Pahalgam massacre,EVENT,0.982,,,,,pol_004,CNN,political conflict,neutral
art_128,AWS,Pahalgam attack,EVENT,0.9307,,,,,pol_004,CNN,political conflict,neutral
art_128,AWS,Kashmir Resistance,ORGANIZATION,0.9985,,,,,pol_004,CNN,political conflict,neutral
art_128,AWS,The Resistance Front,ORGANIZATION,0.998,,,,,pol_004,CNN,political conflict,neutral
art_128,AWS,TRF,ORGANIZATION,0.9861,,,,,pol_004,CNN,political conflict,neutral
art_128,AWS,CNN,ORGANIZATION,0.9973,,,,,pol_004,CNN,political conflict,neutral
art_128,AWS,Indian army,ORGANIZATION,0.6765,,,,,pol_004,CNN,political conflict,neutral
art_128,AWS,Indian,OTHER,0.8699,,,,,pol_004,CNN,political conflict,neutral
art_128,AWS,Kashmir,LOCATION,0.7327,,,,,pol_004,CNN,political conflict,neutral
art_128,AWS,India,ORGANIZATION,0.9658,,,,,pol_004,CNN,political conflict,neutral
art_128,AWS,TRF,ORGANIZATION,0.991,,,,,pol_004,CNN,political conflict,neutral
art_128,AWS,Islamist,OTHER,0.8233,,,,,pol_004,CNN,political conflict,neutral
art_128,AWS,Lashkar-e-Tayyiba,ORGANIZATION,0.9984,,,,,pol_004,CNN,political conflict,neutral
art_128,AWS,LeT,ORGANIZATION,0.9914,,,,,pol_004,CNN,political conflict,neutral
art_128,AWS,Mumbai,LOCATION,0.6713,,,,,pol_004,CNN,political conflict,neutral
art_128,AWS,attacks,EVENT,0.7152,,,,,pol_004,CNN,political conflict,neutral
art_128,AWS,2008,DATE,0.9561,,,,,pol_004,CNN,political conflict,neutral
art_128,AWS,Two days after,DATE,0.8137,,,,,pol_004,CNN,political conflict,neutral
art_128,AWS,Indian,OTHER,0.8993,,,,,pol_004,CNN,political conflict,neutral
art_128,AWS,Kashmir,LOCATION,0.7787,,,,,pol_004,CNN,political conflict,neutral
art_128,AWS,three,QUANTITY,0.9666,,,,,pol_004,CNN,political conflict,neutral
art_128,AWS,LeT,ORGANIZATION,0.4666,,,,,pol_004,CNN,political conflict,neutral
art_128,AWS,Two,QUANTITY,0.9976,,,,,pol_004,CNN,political conflict,neutral
art_128,AWS,three,QUANTITY,0.9602,,,,,pol_004,CNN,political conflict,neutral
art_128,AWS,Pakistani,OTHER,0.9735,,,,,pol_004,CNN,political conflict,neutral
art_128,AWS,India,ORGANIZATION,0.9559,,,,,pol_004,CNN,political conflict,neutral
art_128,AWS,Pakistan,ORGANIZATION,0.9289,,,,,pol_004,CNN,political conflict,neutral
art_128,AWS,India,ORGANIZATION,0.9852,,,,,pol_004,CNN,political conflict,neutral
art_128,AWS,Pakistan,ORGANIZATION,0.9615,,,,,pol_004,CNN,political conflict,neutral
art_128,AWS,Delhi,ORGANIZATION,0.5668,,,,,pol_004,CNN,political conflict,neutral
art_128,AWS,Pakistani,OTHER,0.9517,,,,,pol_004,CNN,political conflict,neutral
art_128,AWS,Pakistani High Commission,ORGANIZATION,0.9977,,,,,pol_004,CNN,political conflict,neutral
art_128,AWS,New Delhi,LOCATION,0.9958,,,,,pol_004,CNN,political conflict,neutral
art_128,AWS,Indus Water Treaty,TITLE,0.9924,,,,,pol_004,CNN,political conflict,neutral
art_128,AWS,India,ORGANIZATION,0.9557,,,,,pol_004,CNN,political conflict,neutral
art_128,AWS,Pakistan,ORGANIZATION,0.9168,,,,,pol_004,CNN,political conflict,neutral
art_128,AWS,1960,DATE,0.9626,,,,,pol_004,CNN,political conflict,neutral
art_128,AWS,two fractious neighbors,QUANTITY,0.9936,,,,,pol_004,CNN,political conflict,neutral
art_128,AWS,Indus River system,LOCATION,0.9116,,,,,pol_004,CNN,political conflict,neutral
art_128,AWS,hundreds of millions,QUANTITY,0.9727,,,,,pol_004,CNN,political conflict,neutral
art_128,AWS,Pakistan,LOCATION,0.997,,,,,pol_004,CNN,political conflict,neutral
art_128,AWS,northern India,LOCATION,0.9683,,,,,pol_004,CNN,political conflict,neutral
art_128,AWS,Tibet,LOCATION,0.998,,,,,pol_004,CNN,political conflict,neutral
art_128,AWS,China,LOCATION,0.9972,,,,,pol_004,CNN,political conflict,neutral
art_128,AWS,Indian,LOCATION,0.9103,,,,,pol_004,CNN,political conflict,neutral
art_128,AWS,Kashmir,LOCATION,0.8681,,,,,pol_004,CNN,political conflict,neutral
art_128,AWS,Pakistan,LOCATION,0.9942,,,,,pol_004,CNN,political conflict,neutral
art_128,Google,Kashmir,LOCATION,,0.0,0.1467,0.9,,pol_004,CNN,political conflict,neutral
art_128,Google,Pakistan,LOCATION,,0.0,0.1006,1.3,,pol_004,CNN,political conflict,neutral
art_128,Google,British India,LOCATION,,0.0,0.0886,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,attack,EVENT,,0.0,0.0447,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,New Delhi,LOCATION,,0.0,0.0413,0.4,,pol_004,CNN,political conflict,neutral
art_128,Google,Narendra Modi,PERSON,,0.0,0.0334,0.3,,pol_004,CNN,political conflict,neutral
art_128,Google,attack,EVENT,,0.0,0.0224,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,United Nations,ORGANIZATION,,0.0,0.0133,0.2,,pol_004,CNN,political conflict,neutral
art_128,Google,Relations,OTHER,,0.0,0.013,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,reprisals,OTHER,,0.0,0.0114,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,fears,OTHER,,0.0,0.0114,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,military escalation,EVENT,,0.0,0.0114,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,rivals,ORGANIZATION,,0.0,0.0114,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,attack,EVENT,,-0.1,0.0085,0.2,,pol_004,CNN,political conflict,neutral
art_128,Google,parts,OTHER,,0.0,0.0078,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,part,OTHER,,-0.1,0.0078,0.1,,pol_004,CNN,political conflict,neutral
art_128,Google,Lashkar-e-Tayyiba,ORGANIZATION,,0.0,0.0072,0.2,,pol_004,CNN,political conflict,neutral
art_128,Google,groups,ORGANIZATION,,0.0,0.0072,0.1,,pol_004,CNN,political conflict,neutral
art_128,Google,territory,LOCATION,,0.0,0.0068,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,one,PERSON,,0.0,0.0068,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,wars,EVENT,,0.0,0.0062,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,tourists,PERSON,,-0.1,0.0062,0.1,,pol_004,CNN,political conflict,neutral
art_128,Google,personnel,PERSON,,-0.1,0.0055,0.1,,pol_004,CNN,political conflict,neutral
art_128,Google,targets,OTHER,,-0.1,0.0055,0.1,,pol_004,CNN,political conflict,neutral
art_128,Google,jets,OTHER,,0.0,0.0055,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,Gunmen,PERSON,,0.0,0.0045,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,massacre,EVENT,,-0.1,0.0044,0.2,,pol_004,CNN,political conflict,neutral
art_128,Google,nationals,PERSON,,0.0,0.0036,0.1,,pol_004,CNN,political conflict,neutral
art_128,Google,Pahalgam,LOCATION,,0.0,0.0036,0.2,,pol_004,CNN,political conflict,neutral
art_128,Google,countries,ORGANIZATION,,0.0,0.0035,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,violence,OTHER,,0.0,0.0033,0.1,,pol_004,CNN,political conflict,neutral
art_128,Google,fire,OTHER,,0.0,0.0032,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,fire,EVENT,,0.0,0.0032,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,attackers,PERSON,,0.0,0.0032,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,involvement,OTHER,,-0.1,0.0031,0.1,,pol_004,CNN,political conflict,neutral
art_128,Google,participation,OTHER,,0.0,0.0029,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,attempt,OTHER,,0.0,0.0028,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,water,OTHER,,-0.1,0.0027,0.1,,pol_004,CNN,political conflict,neutral
art_128,Google,Some,PERSON,,0.0,0.0026,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,citizens,PERSON,,-0.1,0.0026,0.1,,pol_004,CNN,political conflict,neutral
art_128,Google,All,OTHER,,-0.1,0.0024,0.1,,pol_004,CNN,political conflict,neutral
art_128,Google,test missile strikes,EVENT,,0.0,0.0024,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,treaty,OTHER,,0.0,0.0023,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,tensions,OTHER,,0.0,0.0023,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,neighbors,PERSON,,0.0,0.0023,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,finger,OTHER,,0.0,0.0021,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,war,EVENT,,-0.1,0.002,0.1,,pol_004,CNN,political conflict,neutral
art_128,Google,act,EVENT,,0.0,0.002,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,show,EVENT,,0.0,0.002,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,strength,OTHER,,0.0,0.002,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,restraint,OTHER,,0.0,0.002,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,earth,LOCATION,,0.0,0.002,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,ends,OTHER,,0.0,0.002,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,one,OTHER,,0.0,0.002,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,system,OTHER,,0.1,0.002,0.2,,pol_004,CNN,political conflict,neutral
art_128,Google,Eyewitnesses,PERSON,,0.0,0.002,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,partition,OTHER,,0.0,0.002,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,part,OTHER,,-0.1,0.0019,0.1,,pol_004,CNN,political conflict,neutral
art_128,Google,navy,PERSON,,0.0,0.0019,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,story,OTHER,,0.0,0.0019,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,group,ORGANIZATION,,0.0,0.0018,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,nations,LOCATION,,0.0,0.0017,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,citizens,PERSON,,-0.1,0.0017,0.1,,pol_004,CNN,political conflict,neutral
art_128,Google,gunmen,PERSON,,-0.1,0.0017,0.1,,pol_004,CNN,political conflict,neutral
art_128,Google,gunmen,PERSON,,-0.1,0.0017,0.1,,pol_004,CNN,political conflict,neutral
art_128,Google,scenes,WORK_OF_ART,,0.0,0.0016,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,territory,LOCATION,,0.0,0.0016,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,responsibility,OTHER,,0.0,0.0016,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,massacre,EVENT,,0.0,0.0016,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,Prime Minister,PERSON,,-0.2,0.0016,0.2,,pol_004,CNN,political conflict,neutral
art_128,Google,autonomy,OTHER,,0.0,0.0016,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,government,ORGANIZATION,,0.0,0.0016,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,relations,OTHER,,0.0,0.0016,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,independence,OTHER,,0.0,0.0016,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,destination,LOCATION,,0.0,0.0016,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,travel destination,LOCATION,,0.0,0.0016,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,tourists,PERSON,,0.0,0.0016,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,men,PERSON,,0.0,0.0016,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,some,OTHER,,0.0,0.0016,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,region,LOCATION,,0.0,0.0015,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,attacks,EVENT,,0.0,0.0015,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,attack,EVENT,,0.0,0.0015,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,wars,EVENT,,0.0,0.0014,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,security forces,PERSON,,-0.1,0.0014,0.1,,pol_004,CNN,political conflict,neutral
art_128,Google,independence,OTHER,,0.0,0.0014,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,autonomy,OTHER,,0.0,0.0014,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,victims,PERSON,,-0.1,0.0014,0.1,,pol_004,CNN,political conflict,neutral
art_128,Google,control,OTHER,,0.0,0.0014,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,protests,EVENT,,0.0,0.0014,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,first,OTHER,,0.0,0.0014,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,sightseers,PERSON,,0.0,0.0014,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,valley,LOCATION,,-0.1,0.0014,0.1,,pol_004,CNN,political conflict,neutral
art_128,Google,foot,OTHER,,0.0,0.0014,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,range,OTHER,,-0.1,0.0014,0.1,,pol_004,CNN,political conflict,neutral
art_128,Google,horror,OTHER,,0.0,0.0014,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,survivors,PERSON,,-0.1,0.0014,0.1,,pol_004,CNN,political conflict,neutral
art_128,Google,government,ORGANIZATION,,0.0,0.0013,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,ties,OTHER,,0.0,0.0013,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,message.D,PERSON,,0.0,0.0013,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,three,OTHER,,0.0,0.0013,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,world,LOCATION,,0.0,0.0013,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,places,LOCATION,,0.0,0.0013,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,area,LOCATION,,-0.1,0.0013,0.1,,pol_004,CNN,political conflict,neutral
art_128,Google,tens of thousands,PERSON,,-0.1,0.0013,0.1,,pol_004,CNN,political conflict,neutral
art_128,Google,revocation,EVENT,,0.0,0.0013,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,media,OTHER,,-0.1,0.0012,0.1,,pol_004,CNN,political conflict,neutral
art_128,Google,massacre,EVENT,,0.0,0.0012,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,terrorism,OTHER,,-0.1,0.0012,0.1,,pol_004,CNN,political conflict,neutral
art_128,Google,response,OTHER,,-0.1,0.0012,0.1,,pol_004,CNN,political conflict,neutral
art_128,Google,flashpoint,OTHER,,0.0,0.0011,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,outfit,OTHER,,0.0,0.0011,0.1,,pol_004,CNN,political conflict,neutral
art_128,Google,notices,OTHER,,0.0,0.0011,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,police,PERSON,,-0.1,0.0011,0.1,,pol_004,CNN,political conflict,neutral
art_128,Google,notices,OTHER,,0.0,0.0011,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,men,PERSON,,0.0,0.0011,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,militancy,ORGANIZATION,,0.0,0.0011,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,Hindu,OTHER,,0.0,0.0011,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,profile,OTHER,,-0.1,0.0009,0.1,,pol_004,CNN,political conflict,neutral
art_128,Google,suspects,PERSON,,0.0,0.0009,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,moves,OTHER,,-0.1,0.0009,0.1,,pol_004,CNN,political conflict,neutral
art_128,Google,support,OTHER,,-0.1,0.0009,0.1,,pol_004,CNN,political conflict,neutral
art_128,Google,Britain,LOCATION,,0.0,0.0009,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,Muslim,OTHER,,0.0,0.0009,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,citizens,PERSON,,-0.1,0.0008,0.1,,pol_004,CNN,political conflict,neutral
art_128,Google,Nepali,LOCATION,,0.0,0.0008,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,force,OTHER,,0.0,0.0008,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,success story,OTHER,,0.0,0.0008,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,neighbors,PERSON,,0.0,0.0008,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,Islamabad,LOCATION,,0.0,0.0007,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,air advisers,OTHER,,0.0,0.0007,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,LeT,WORK_OF_ART,,0.0,0.0007,0.1,,pol_004,CNN,political conflict,neutral
art_128,Google,border crossing,EVENT,,0.0,0.0007,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,pact,OTHER,,0.1,0.0007,0.1,,pol_004,CNN,political conflict,neutral
art_128,Google,role,OTHER,,0.0,0.0007,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,hundreds,PERSON,,0.1,0.0007,0.1,,pol_004,CNN,political conflict,neutral
art_128,Google,millions,PERSON,,0.1,0.0007,0.1,,pol_004,CNN,political conflict,neutral
art_128,Google,livelihoods,OTHER,,0.1,0.0007,0.1,,pol_004,CNN,political conflict,neutral
art_128,Google,attack,EVENT,,0.0,0.0006,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,Mumbai,LOCATION,,0.0,0.0006,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,social media,OTHER,,0.0,0.0005,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,responsibility,OTHER,,0.0,0.0005,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,visas,OTHER,,-0.1,0.0005,0.1,,pol_004,CNN,political conflict,neutral
art_128,Google,claim,OTHER,,0.0,0.0005,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,claim,OTHER,,0.0,0.0005,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,comment,OTHER,,0.0,0.0005,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,police,PERSON,,0.0,0.0005,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,Analysts,PERSON,,0.0,0.0004,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,Pakistani High Commission,ORGANIZATION,,0.0,0.0004,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,Indus Water Treaty,LOCATION,,0.0,0.0004,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,media reports,OTHER,,0.0,0.0004,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,army,ORGANIZATION,,0.0,0.0004,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,withdrawal,EVENT,,-0.1,0.0004,0.1,,pol_004,CNN,political conflict,neutral
art_128,Google,terrorist organization,ORGANIZATION,,0.0,0.0004,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,Indus River,LOCATION,,0.1,0.0004,0.1,,pol_004,CNN,political conflict,neutral
art_128,Google,Tibet,LOCATION,,0.1,0.0004,0.1,,pol_004,CNN,political conflict,neutral
art_128,Google,China,LOCATION,,0.1,0.0004,0.1,,pol_004,CNN,political conflict,neutral
art_128,Google,Kashmir Resistance,OTHER,,0.0,0.0003,0.4,,pol_004,CNN,political conflict,neutral
art_128,Google,CNN,ORGANIZATION,,0.0,0.0002,0.0,,pol_004,CNN,political conflict,neutral
art_128,Google,Islamist,OTHER,,0.0,0.0002,0.0,,pol_004,CNN,political conflict,neutral
art_128,Azure,India,Location,1.0,,,,CountryRegion,pol_004,CNN,political conflict,neutral
art_128,Azure,Pakistan,Location,0.99,,,,CountryRegion,pol_004,CNN,political conflict,neutral
art_128,Azure,militant,Skill,0.51,,,,,pol_004,CNN,political conflict,neutral
art_128,Azure,attack,Event,0.37,,,,,pol_004,CNN,political conflict,neutral
art_128,Azure,Kashmir,Location,0.93,,,,GPE,pol_004,CNN,political conflict,neutral
art_128,Azure,military,Skill,0.87,,,,,pol_004,CNN,political conflict,neutral
art_128,Azure,rivals,PersonType,0.59,,,,,pol_004,CNN,political conflict,neutral
art_128,Azure,India,Location,1.0,,,,CountryRegion,pol_004,CNN,political conflict,neutral
art_128,Azure,Pakistan,Location,1.0,,,,CountryRegion,pol_004,CNN,political conflict,neutral
art_128,Azure,Kashmir,Location,0.95,,,,GPE,pol_004,CNN,political conflict,neutral
art_128,Azure,three,Quantity,0.8,,,,Number,pol_004,CNN,political conflict,neutral
art_128,Azure,wars,Event,0.9,,,,,pol_004,CNN,political conflict,neutral
art_128,Azure,2019,DateTime,1.0,,,,DateRange,pol_004,CNN,political conflict,neutral
art_128,Azure,jets,Product,0.52,,,,,pol_004,CNN,political conflict,neutral
art_128,Azure,Pakistan,Location,1.0,,,,CountryRegion,pol_004,CNN,political conflict,neutral
art_128,Azure,militant,PersonType,0.51,,,,,pol_004,CNN,political conflict,neutral
art_128,Azure,attack,Event,0.49,,,,,pol_004,CNN,political conflict,neutral
art_128,Azure,40,Quantity,0.8,,,,Number,pol_004,CNN,political conflict,neutral
art_128,Azure,Indian,PersonType,0.9,,,,,pol_004,CNN,political conflict,neutral
art_128,Azure,paramilitary personnel,PersonType,0.53,,,,,pol_004,CNN,political conflict,neutral
art_128,Azure,Kashmir,Location,0.98,,,,GPE,pol_004,CNN,political conflict,neutral
art_128,Azure,one,Quantity,0.8,,,,Number,pol_004,CNN,political conflict,neutral
art_128,Azure,26,Quantity,0.8,,,,Number,pol_004,CNN,political conflict,neutral
art_128,Azure,tourists,PersonType,0.99,,,,,pol_004,CNN,political conflict,neutral
art_128,Azure,attack,Event,0.71,,,,,pol_004,CNN,political conflict,neutral
art_128,Azure,April 22,DateTime,1.0,,,,Date,pol_004,CNN,political conflict,neutral
art_128,Azure,Indian citizens,PersonType,0.86,,,,,pol_004,CNN,political conflict,neutral
art_128,Azure,New Delhi,Location,1.0,,,,City,pol_004,CNN,political conflict,neutral
art_128,Azure,Pakistan,Location,1.0,,,,CountryRegion,pol_004,CNN,political conflict,neutral
art_128,Azure,Pakistan,Location,1.0,,,,CountryRegion,pol_004,CNN,political conflict,neutral
art_128,Azure,Pakistan,Location,1.0,,,,CountryRegion,pol_004,CNN,political conflict,neutral
art_128,Azure,India,Location,0.99,,,,CountryRegion,pol_004,CNN,political conflict,neutral
art_128,Azure,navy,Organization,0.57,,,,Sports,pol_004,CNN,political conflict,neutral
art_128,Azure,test missile strikes,Event,0.89,,,,,pol_004,CNN,political conflict,neutral
art_128,Azure,India,Location,0.95,,,,CountryRegion,pol_004,CNN,political conflict,neutral
art_128,Azure,Prime Minister,PersonType,0.68,,,,,pol_004,CNN,political conflict,neutral
art_128,Azure,Narendra Modi,Person,1.0,,,,,pol_004,CNN,political conflict,neutral
art_128,Azure,attackers,PersonType,0.99,,,,,pol_004,CNN,political conflict,neutral
art_128,Azure,earth,Location,0.51,,,,,pol_004,CNN,political conflict,neutral
art_128,Azure,United Nations,Organization,0.98,,,,,pol_004,CNN,political conflict,neutral
art_128,Azure,neighbors,PersonType,0.87,,,,,pol_004,CNN,political conflict,neutral
art_128,Azure,Pahalgam,Location,0.99,,,,City,pol_004,CNN,political conflict,neutral
art_128,Azure,Gunmen,PersonType,0.97,,,,,pol_004,CNN,political conflict,neutral
art_128,Azure,sightseers,PersonType,0.99,,,,,pol_004,CNN,political conflict,neutral
art_128,Azure,Pahalgam,Location,0.7,,,,City,pol_004,CNN,political conflict,neutral
art_128,Azure,Kashmir,Location,0.83,,,,GPE,pol_004,CNN,political conflict,neutral
art_128,Azure,25,Quantity,0.8,,,,Number,pol_004,CNN,political conflict,neutral
art_128,Azure,Indian citizens,PersonType,0.75,,,,,pol_004,CNN,political conflict,neutral
art_128,Azure,one,Quantity,0.8,,,,Number,pol_004,CNN,political conflict,neutral
art_128,Azure,Nepali national,PersonType,0.74,,,,,pol_004,CNN,political conflict,neutral
art_128,Azure,massacre,Event,0.85,,,,,pol_004,CNN,political conflict,neutral
art_128,Azure,valley,Location,0.9,,,,,pol_004,CNN,political conflict,neutral
art_128,Azure,Eyewitnesses,PersonType,0.99,,,,,pol_004,CNN,political conflict,neutral
art_128,Azure,gunmen,PersonType,0.98,,,,,pol_004,CNN,political conflict,neutral
art_128,Azure,tourists,PersonType,1.0,,,,,pol_004,CNN,political conflict,neutral
art_128,Azure,survivors,PersonType,0.98,,,,,pol_004,CNN,political conflict,neutral
art_128,Azure,gunmen,PersonType,0.91,,,,,pol_004,CNN,political conflict,neutral
art_128,Azure,victims,PersonType,0.98,,,,,pol_004,CNN,political conflict,neutral
art_128,Azure,Modi,Person,0.98,,,,,pol_004,CNN,political conflict,neutral
art_128,Azure,Modi,Person,0.91,,,,,pol_004,CNN,political conflict,neutral
art_128,Azure,Muslim,PersonType,0.52,,,,,pol_004,CNN,political conflict,neutral
art_128,Azure,Kashmir,Location,0.95,,,,GPE,pol_004,CNN,political conflict,neutral
art_128,Azure,2019,DateTime,1.0,,,,DateRange,pol_004,CNN,political conflict,neutral
art_128,Azure,New Delhi,Location,0.96,,,,City,pol_004,CNN,political conflict,neutral
art_128,Azure,protests,Event,0.75,,,,,pol_004,CNN,political conflict,neutral
art_128,Azure,Kashmir,Location,0.88,,,,GPE,pol_004,CNN,political conflict,neutral
art_128,Azure,Kashmir,Location,0.96,,,,GPE,pol_004,CNN,political conflict,neutral
art_128,Azure,India,Location,0.99,,,,CountryRegion,pol_004,CNN,political conflict,neutral
art_128,Azure,Pakistan,Location,0.93,,,,CountryRegion,pol_004,CNN,political conflict,neutral
art_128,Azure,Britain,Location,0.98,,,,CountryRegion,pol_004,CNN,political conflict,neutral
art_128,Azure,1947,DateTime,1.0,,,,DateRange,pol_004,CNN,political conflict,neutral
art_128,Azure,two,Quantity,0.8,,,,Number,pol_004,CNN,political conflict,neutral
art_128,Azure,British India,Location,0.66,,,,CountryRegion,pol_004,CNN,political conflict,neutral
art_128,Azure,Hindu,PersonType,0.59,,,,,pol_004,CNN,political conflict,neutral
art_128,Azure,India,Location,0.99,,,,CountryRegion,pol_004,CNN,political conflict,neutral
art_128,Azure,Muslim,PersonType,0.73,,,,,pol_004,CNN,political conflict,neutral
art_128,Azure,Pakistan,Location,0.99,,,,CountryRegion,pol_004,CNN,political conflict,neutral
art_128,Azure,Kashmir,Location,0.62,,,,GPE,pol_004,CNN,political conflict,neutral
art_128,Azure,first,Quantity,0.96,,,,Ordinal,pol_004,CNN,political conflict,neutral
art_128,Azure,three,Quantity,0.8,,,,Number,pol_004,CNN,political conflict,neutral
art_128,Azure,wars,Event,0.63,,,,,pol_004,CNN,political conflict,neutral
art_128,Azure,now,DateTime,1.0,,,,,pol_004,CNN,political conflict,neutral
art_128,Azure,one,Quantity,0.8,,,,Number,pol_004,CNN,political conflict,neutral
art_128,Azure,Kashmir,Location,0.93,,,,GPE,pol_004,CNN,political conflict,neutral
