article_id,entity_text,entity_type,attributed_sent,doc_sentiment,entity_doc_diff,n_sentences
art_110,Greta Thunberg,Person,-0.19,-0.47,0.2799999999999999,1
art_110,The Associated Press,Organization,-0.19,-0.47,0.2799999999999999,1
art_110,AP,Organization,-0.245,-0.47,0.2249999999999999,6
art_110,Global Sumud Flotilla,Organization,-0.5233333333333333,-0.47,0.0533333333333333,3
art_110,AP,Organization,-0.245,-0.47,0.2249999999999999,6
art_110,Israeli forces,Organization,-0.51,-0.47,0.04,1
art_110,Israel's foreign ministry,Organization,-0.1633333333333333,-0.47,0.3066666666666666,3
art_110,Thunberg,Person,-0.0866666666666666,-0.47,0.3833333333333333,3
art_110,Thunberg,Person,-0.0866666666666666,-0.47,0.3833333333333333,3
art_110,Ada Colau,Person,-0.05,-0.47,0.42,1
art_110,European Parliament,Organization,-0.05,-0.47,0.42,1
art_110,Rima Hassan,Person,-0.05,-0.47,0.42,1
art_110,AP,Organization,-0.245,-0.47,0.2249999999999999,6
art_110,foreign ministry,Organization,-0.1633333333333333,-0.47,0.3066666666666666,3
art_110,Hamas,Organization,-0.42,-0.47,0.0499999999999999,3
art_110,ministry,Organization,-0.1633333333333333,-0.47,0.3066666666666666,3
art_110,Hamas,Organization,-0.42,-0.47,0.0499999999999999,3
art_110,AP,Organization,-0.245,-0.47,0.2249999999999999,6
art_110,FOX NEWS,Organization,-0.435,-0.47,0.0349999999999999,2
art_110,Israel Defense Forces,Organization,-0.53,-0.47,0.06,1
art_110,IDF,Organization,-0.53,-0.47,0.06,1
art_110,Global Sumud Flotilla,Organization,-0.5233333333333333,-0.47,0.0533333333333333,3
art_110,Fox News Digital,Organization,-0.53,-0.47,0.06,1
art_111,Israeli Foreign Ministry,Organization,-0.295,-0.81,0.5150000000000001,2
art_111,Reuters,Organization,0.01,-0.81,0.8200000000000001,1
art_111,Greta Thunberg,Person,0.01,-0.81,0.8200000000000001,1
art_111,Hamas-Sumud,Organization,-0.6,-0.81,0.21,1
art_111,Israeli Foreign Ministry,Organization,-0.295,-0.81,0.5150000000000001,2
art_111,Greta,Person,0.315,-0.81,1.125,2
art_111,Global Sumud Flotilla,Organization,0.62,-0.81,1.4300000000000002,1
art_111,Foreign Ministry,Organization,-0.545,-0.81,0.265,4
art_111,foreign ministry,Organization,-0.545,-0.81,0.265,4
art_111,Gustavo Petro,Person,-0.25,-0.81,0.56,1
art_111,Petro,Person,-0.5,-0.81,0.31,2
art_111,Benjamin Netanyahu,Person,-0.75,-0.81,0.06,1
art_111,Anwar Ibrahim,Person,-0.77,-0.81,0.04,1
art_111,Anwar,Person,-0.505,-0.81,0.305,2
art_111,Israel’s navy,Organization,-0.9,-0.81,0.0899999999999999,1
art_111,Israeli Occupation Forces,Organization,-0.73,-0.81,0.08,1
art_112,Israeli navy,Organization,-0.8300000000000001,-0.63,0.2,3
art_112,Greta Thunberg,Person,0.0,-0.63,0.63,1
art_112,Global Sumud Flotilla,Organization,0.0,-0.63,0.63,1
art_112,Nelson Mandela,Person,-0.85,-0.63,0.2199999999999999,1
art_112,Mandla Mandela,Person,-0.85,-0.63,0.2199999999999999,1
art_112,Ada Colau,Person,-0.85,-0.63,0.2199999999999999,1
art_112,Greg Stoker,Person,-0.85,-0.63,0.2199999999999999,1
art_112,Instagram,Organization,-0.85,-0.63,0.2199999999999999,1
art_112,Stoker,Person,-0.425,-0.63,0.205,2
art_112,Israeli Foreign Ministry,Organization,-0.385,-0.63,0.245,2
art_112,Thunberg,Person,-0.03,-0.63,0.6,2
art_112,Greta,Person,0.31,-0.63,0.94,2
art_112,Antonio Tajani,Person,0.62,-0.63,1.25,1
art_112,TV Rai,Organization,-0.61,-0.63,0.02,1
art_112,Foreign Ministry,Organization,-0.5366666666666666,-0.63,0.0933333333333333,3
art_112,Israeli,Organization,-0.487,-0.63,0.143,10
art_112,Israeli navy,Organization,-0.8300000000000001,-0.63,0.2,3
art_112,Israeli military,Organization,-0.935,-0.63,0.305,2
art_112,Israeli navy,Organization,-0.8300000000000001,-0.63,0.2,3
art_112,Israeli foreign ministry,Organization,-0.385,-0.63,0.245,2
art_112,Gideon Saar,Person,-0.58,-0.63,0.05,1
art_112,Hamas,Organization,-0.58,-0.63,0.05,1
art_113,Israeli military,Organization,-0.97,-0.69,0.28,1
art_113,Sumud Flotilla,Organization,-0.46,-0.69,0.2299999999999999,1
art_113,United Nations,Organization,0.78,-0.69,1.47,1
art_113,Israeli government,Organization,-0.31,-0.69,0.3799999999999999,1
art_113,Israeli regime,Organization,-0.31,-0.69,0.3799999999999999,1
art_113,South African government,Organization,-0.99,-0.69,0.3,1
art_113,Israeli army,Organization,-0.99,-0.69,0.3,1
art_113,UN,Organization,-0.2444444444444444,-0.69,0.4455555555555555,9
art_114,Thunberg,Person,-0.752,-0.8,0.048,5
art_114,Greta Thunberg,Person,-0.675,-0.8,0.125,2
art_114,flotilla,Organization,-0.3625,-0.8,0.4375,4
art_114,Global Sumud Flotilla,Organization,-0.03,-0.8,0.77,1
art_114,Thunberg,Person,-0.752,-0.8,0.048,5
art_114,Thunberg,Person,-0.752,-0.8,0.048,5
art_114,Ersin Celik,Person,-0.47,-0.8,0.33,1
art_114,Greta Thunberg,Person,-0.675,-0.8,0.125,2
art_114,Thunberg,Person,-0.752,-0.8,0.048,5
art_114,government,Organization,-0.36,-0.8,0.44,1
art_114,Israeli Foreign Ministry,Organization,-0.07,-0.8,0.73,1
art_114,Thunberg,Person,-0.752,-0.8,0.048,5
art_115,Greta Thunberg,Person,-0.4599999999999999,-0.77,0.31,4
art_115,Israeli forces,Organization,-0.7633333333333333,-0.77,0.0066666666666667,3
art_115,Greta Thunberg,Person,-0.4599999999999999,-0.77,0.31,4
art_115,3Norman Finkelstein,Person,-0.51,-0.77,0.26,1
art_115,Trump,Person,-0.51,-0.77,0.26,1
art_115,Gaza Sumud Flotilla,Organization,-0.51,-0.77,0.26,1
art_115,Ersin Celik,Person,-0.51,-0.77,0.26,1
art_115,Greta Thunberg,Person,-0.4599999999999999,-0.77,0.31,4
art_115,Hazwani Helmi,Person,-0.51,-0.77,0.26,1
art_115,Windfield Beaver,Person,-0.51,-0.77,0.26,1
art_115,Thunberg,Person,-0.4516666666666666,-0.77,0.3183333333333333,6
art_115,Helmi,Person,-0.5549999999999999,-0.77,0.215,2
art_115,Beaver,Person,-0.6699999999999999,-0.77,0.1,2
art_115,Thunberg,Person,-0.4516666666666666,-0.77,0.3183333333333333,6
art_115,Itamar Ben-Gvir,Person,-0.83,-0.77,0.0599999999999999,1
art_115,Lorenzo Agostino,Person,-0.04,-0.77,0.73,1
art_115,Thunberg,Person,-0.4516666666666666,-0.77,0.3183333333333333,6
art_115,Greta Thunberg,Person,-0.4599999999999999,-0.77,0.31,4
art_115,Anadolu,Organization,-0.95,-0.77,0.1799999999999999,1
art_115,Ikbal Gurpinar,Person,-0.14,-0.77,0.63,1
art_115,Aycin Kantoglu,Person,-0.99,-0.77,0.2199999999999999,1
art_115,Antonio Tajani,Person,-0.78,-0.77,0.01,1
art_115,Arturo Scotto,Person,-0.77,-0.77,0.0,1
art_115,Adalah,Organization,-0.815,-0.77,0.0449999999999999,2
art_115,foreign ministry,Organization,-0.64,-0.77,0.13,1
art_115,Adalah,Person,-0.815,-0.77,0.0449999999999999,2
art_115,Ministry of Foreign Affairs,Organization,-0.11,-0.77,0.66,1
art_115,Reuters,Organization,-0.11,-0.77,0.66,1
art_116,Lorenzo D’Agostino,Person,-0.98,-0.82,0.16,1
art_116,CNN,Organization,-1.0,-0.82,0.18,1
art_116,D’Agostino,Person,-0.6328571428571428,-0.82,0.1871428571428571,7
art_116,D’Agostino,Person,-0.6328571428571428,-0.82,0.1871428571428571,7
art_116,foreign ministry,Organization,-0.63,-0.82,0.1899999999999999,2
art_116,D’Agostino,Person,-0.6328571428571428,-0.82,0.1871428571428571,7
art_116,Greta Thunberg,Person,-0.54,-0.82,0.2799999999999999,1
art_116,Global,Organization,-0.54,-0.82,0.2799999999999999,1
art_116,Flotilla,Organization,-0.587,-0.82,0.2329999999999999,10
art_116,Thunberg,Person,-0.7050000000000001,-0.82,0.1149999999999998,4
art_116,D’Agostino,Person,-0.6328571428571428,-0.82,0.1871428571428571,7
art_116,Lubna Tuma,Person,-0.72,-0.82,0.0999999999999999,1
art_116,Adalah Legal Centre,Organization,-0.72,-0.82,0.0999999999999999,1
art_116,Thunberg,Person,-0.7050000000000001,-0.82,0.1149999999999998,4
art_116,foreign ministry,Organization,-0.63,-0.82,0.1899999999999999,2
art_116,Thunberg,Person,-0.7050000000000001,-0.82,0.1149999999999998,4
art_116,Thunberg,Person,-0.7050000000000001,-0.82,0.1149999999999998,4
art_116,Israeli government,Organization,-0.94,-0.82,0.12,1
art_116,D’Agostino,Person,-0.6328571428571428,-0.82,0.1871428571428571,7
art_116,Itamar Ben Gvir,Person,-0.14,-0.82,0.6799999999999999,1
art_116,D’Agostino,Person,-0.6328571428571428,-0.82,0.1871428571428571,7
art_116,Ben Gvir,Person,-0.64,-0.82,0.1799999999999999,4
art_116,Ben Gvir,Person,-0.64,-0.82,0.1799999999999999,4
art_116,Benjamin Netanyahu,Person,-0.83,-0.82,0.01,1
art_116,X,Organization,-0.55,-0.82,0.2699999999999999,1
art_116,Ben Gvir,Person,-0.64,-0.82,0.1799999999999999,4
art_117,Greta Thunberg,Person,-0.8,-0.85,0.0499999999999999,1
art_117,Greta Thunberg,Person,-0.8,-0.85,0.0499999999999999,1
art_117,Thunberg,Person,-0.35,-0.85,0.4999999999999999,3
art_117,GSF,Organization,-0.7275,-0.85,0.1224999999999999,4
art_117,ministry,Organization,-0.7114285714285714,-0.85,0.1385714285714285,7
art_117,Thunberg,Person,-0.35,-0.85,0.4999999999999999,3
art_117,GSF,Organization,-0.7275,-0.85,0.1224999999999999,4
art_117,Rafael Borrego,Person,-0.81,-0.85,0.0399999999999999,1
art_117,Reuters news,Organization,-0.78,-0.85,0.0699999999999999,1
art_117,Israeli foreign ministry,Organization,0.07,-0.85,0.92,1
art_117,GSF,Organization,-0.7275,-0.85,0.1224999999999999,4
art_117,UN,Organization,-0.5866666666666667,-0.85,0.2633333333333333,15
art_117,Security,Organization,-0.88,-0.85,0.03,1
art_117,Classification,Organization,-0.88,-0.85,0.03,1
art_117,IPC,Organization,-0.925,-0.85,0.075,2
art_117,Hamas,Organization,-0.985,-0.85,0.135,2
art_117,ministry,Organization,-0.7114285714285714,-0.85,0.1385714285714285,7
art_117,UN,Organization,-0.5866666666666667,-0.85,0.2633333333333333,15
art_117,IPC,Organization,-0.925,-0.85,0.075,2
art_117,UN,Organization,-0.5866666666666667,-0.85,0.2633333333333333,15
art_117,Israeli military,Organization,-0.99,-0.85,0.14,1
art_117,Hamas,Organization,-0.985,-0.85,0.135,2
art_117,ministry,Organization,-0.7114285714285714,-0.85,0.1385714285714285,7
art_118,Reuters,Organization,-0.8833333333333333,-0.83,0.0533333333333333,3
art_118,Greta Thunberg,Person,-0.93,-0.83,0.1,1
art_118,foreign ministry,Organization,-0.9466666666666668,-0.83,0.1166666666666667,3
art_118,Turkish foreign ministry,Organization,-0.93,-0.83,0.1,1
art_118,THUNBERG,Person,-0.92,-0.83,0.09,2
art_118,Hazwani Helmi,Person,-0.93,-0.83,0.1,1
art_118,Windfield Beaver,Person,-0.93,-0.83,0.1,1
art_118,Reuters,Organization,-0.8833333333333333,-0.83,0.0533333333333333,3
art_118,Thunberg,Person,-0.92,-0.83,0.09,2
art_118,Helmi,Person,-0.885,-0.83,0.055,2
art_118,Beaver,Person,-0.92,-0.83,0.09,2
art_118,Itamar Ben-Gvir,Person,-0.91,-0.83,0.08,1
art_118,X,Organization,-0.7733333333333333,-0.83,0.0566666666666666,3
art_118,Reuters,Organization,-0.8833333333333333,-0.83,0.0533333333333333,3
art_118,Antonio Tajani,Person,-0.72,-0.83,0.1099999999999999,1
art_118,Turkish Airlines,Organization,-0.72,-0.83,0.1099999999999999,1
art_118,Embassy,Organization,-0.69,-0.83,0.14,1
art_118,Tajani,Person,-0.705,-0.83,0.125,2
art_118,Arturo Scotto,Person,-0.69,-0.83,0.14,1
art_118,Benedetta Scuderi,Person,-0.59,-0.83,0.24,1
art_118,Adalah,Organization,-0.725,-0.83,0.1049999999999999,2
art_118,Adalah,Person,-0.725,-0.83,0.1049999999999999,2
art_118,Adalah,Person,-0.725,-0.83,0.1049999999999999,2
art_118,Reuters,Organization,-0.8833333333333333,-0.83,0.0533333333333333,3
art_118,Hamas,Organization,-1.0,-0.83,0.17,1
art_119,Israeli,Organization,-0.4214285714285714,-0.7,0.2785714285714285,7
art_119,Hamas,Organization,-0.98,-0.7,0.28,1
art_119,Saverio Tommasi,Person,0.0,-0.7,0.7,1
art_119,Global Sumud flotilla,Organization,-0.7,-0.7,0.0,1
art_119,GSF,Organization,-0.7,-0.7,0.0,1
art_119,Greta Thunberg,Person,-0.7,-0.7,0.0,1
art_119,foreign ministry,Organization,-0.5133333333333333,-0.7,0.1866666666666666,3
art_119,Itamar Ben-Gvir,Person,-0.06,-0.7,0.6399999999999999,1
art_119,Rafael Borrego,Person,-0.85,-0.7,0.15,1
art_119,Reuters,Organization,-0.85,-0.7,0.15,1
art_119,Movement,Organization,-0.96,-0.7,0.26,1
art_119,Australian Department of Foreign Affairs and Trade,Organization,-0.96,-0.7,0.26,1
art_119,DFAT,Organization,-0.975,-0.7,0.275,2
art_119,DFAT,Organization,-0.975,-0.7,0.275,2
art_119,Ada Colau,Person,-0.17,-0.7,0.5299999999999999,1
art_119,Lorenzo D’Agostino,Person,0.01,-0.7,0.71,1
art_119,Guardian,Organization,-0.395,-0.7,0.3049999999999999,2
art_119,D’Agostino,Person,-0.26,-0.7,0.4399999999999999,3
art_119,Thunberg,Person,-0.67,-0.7,0.0299999999999999,5
art_119,Greta,Person,-0.365,-0.7,0.3349999999999999,2
art_119,D’Agostino,Person,-0.26,-0.7,0.4399999999999999,3
art_119,Swedish foreign ministry,Organization,-0.8,-0.7,0.1,1
art_119,Guardian,Organization,-0.395,-0.7,0.3049999999999999,2
art_119,Israeli foreign ministry,Organization,-0.68,-0.7,0.0199999999999999,1
art_119,Thunberg,Person,-0.67,-0.7,0.0299999999999999,5
art_119,Donald Trump,Person,-0.5,-0.7,0.1999999999999999,1
art_119,Thunberg,Person,-0.67,-0.7,0.0299999999999999,5
art_119,Thunberg,Person,-0.67,-0.7,0.0299999999999999,5
art_120,Greta Thunberg,Person,-0.07,-0.82,0.75,1
art_120,Agence France-Presse,Organization,-0.07,-0.82,0.75,1
art_120,AFP,Organization,-0.1166666666666666,-0.82,0.7033333333333333,3
art_120,United Nations,Organization,-0.85,-0.82,0.03,1
art_120,Thunberg,Person,-0.2249999999999999,-0.82,0.595,4
art_120,AFP,Organization,-0.1166666666666666,-0.82,0.7033333333333333,3
art_120,Thunberg,Person,-0.2249999999999999,-0.82,0.595,4
art_120,Thunberg,Person,-0.2249999999999999,-0.82,0.595,4
art_120,Greek foreign ministry,Organization,-0.0199999999999999,-0.82,0.7999999999999999,1
art_120,foreign ministry,Organization,-0.175,-0.82,0.645,4
art_120,foreign ministry,Organization,-0.175,-0.82,0.645,4
art_120,Israeli navy,Organization,-0.01,-0.82,0.8099999999999999,1
art_120,Hamas,Organization,-0.99,-0.82,0.17,1
art_120,Palestinian Islamist movement,Organization,-0.99,-0.82,0.17,1
art_120,Israeli police,Organization,-0.96,-0.82,0.14,1
art_120,AFP,Organization,-0.1166666666666666,-0.82,0.7033333333333333,3
art_121,Global Sumud Flotilla,Organization,-0.01,-0.95,0.94,1
art_121,Greta Thunberg,Person,-0.08,-0.95,0.87,1
art_121,Anwar Ibrahim,Person,-0.95,-0.95,0.0,1
art_121,Israeli forces,Organization,-0.93,-0.95,0.0199999999999999,2
art_121,Voice,Organization,0.0,-0.95,0.95,1
art_122,Global Times,Organization,0.07,-0.6,0.6699999999999999,2
art_122,Global Sumud Flotilla,Organization,0.0525,-0.6,0.6525,4
art_122,VCG,Organization,0.0,-0.6,0.6,1
art_122,Hamas,Person,-0.54,-0.6,0.0599999999999999,2
art_122,Global Times,Organization,0.07,-0.6,0.6699999999999999,2
art_122,Wang Wenwen,Person,0.01,-0.6,0.61,1
art_122,David Adler,Person,0.01,-0.6,0.61,1
art_122,Adler,Person,0.0775,-0.6,0.6775,4
art_122,Progressive International,Organization,0.01,-0.6,0.61,1
art_122,Adler,Person,0.0775,-0.6,0.6775,4
art_122,United Nations,Organization,-0.94,-0.6,0.3399999999999999,1
art_122,Israeli naval forces,Organization,-0.0649999999999999,-0.6,0.535,2
art_122,naval,Organization,-0.0649999999999999,-0.6,0.535,2
art_122,Global Sumud Flotilla,Organization,0.0525,-0.6,0.6525,4
art_122,Adler,Person,0.0775,-0.6,0.6775,4
art_122,Adler,Person,0.0775,-0.6,0.6775,4
art_123,Greta Thunberg,Person,-0.7933333333333333,-0.79,0.0033333333333332,3
art_123,Foreign Ministry,Organization,-0.7666666666666666,-0.79,0.0233333333333334,3
art_123,Swedish Foreign Ministry,Organization,-0.815,-0.79,0.0249999999999999,2
art_123,The Guardian,Organization,-0.79,-0.79,0.0,1
art_123,Thunberg,Person,-0.6719999999999999,-0.79,0.1180000000000001,5
art_123,Thunberg,Person,-0.6719999999999999,-0.79,0.1180000000000001,5
art_123,Israeli forces,Organization,-0.83,-0.79,0.0399999999999999,1
art_123,Global Sumud Flotilla,Organization,-0.875,-0.79,0.0849999999999999,2
art_123,GRETA THUNBERG,Person,-0.7933333333333333,-0.79,0.0033333333333332,3
art_123,Israeli Foreign Ministry,Organization,-0.755,-0.79,0.035,2
art_123,Thunberg,Person,-0.6719999999999999,-0.79,0.1180000000000001,5
art_123,Israeli Foreign Ministry,Organization,-0.755,-0.79,0.035,2
art_123,Population and Migration Tribunal,Organization,-0.64,-0.79,0.15,1
art_123,Flotilla,Organization,-0.682,-0.79,0.1079999999999999,5
art_123,GRETA THUNBERG FLOTILLA,Person,-0.92,-0.79,0.13,1
art_123,Itamar Ben-Gvir,Person,-0.92,-0.79,0.13,1
art_123,Thunberg,Person,-0.6719999999999999,-0.79,0.1180000000000001,5
art_123,Israeli navy,Organization,-0.92,-0.79,0.13,1
art_123,FOX NEWS,Organization,-0.84,-0.79,0.0499999999999999,1
art_123,Ersin Çelik,Person,-0.84,-0.79,0.0499999999999999,1
art_123,Anadolu Agency,Organization,-0.84,-0.79,0.0499999999999999,1
art_123,Greta,Person,-0.805,-0.79,0.015,4
art_123,Fox News Digital,Organization,-0.84,-0.79,0.0499999999999999,1
art_123,Swedish Foreign Ministry,Organization,-0.815,-0.79,0.0249999999999999,2
art_123,Israeli Foreign Ministry,Organization,-0.755,-0.79,0.035,2
art_124,Global Sumud Flotilla,Organization,-0.84,-0.68,0.1599999999999999,1
art_124,Paolo Romano,Person,-0.02,-0.68,0.66,1
art_124,AFP,Organization,0.05,-0.68,0.7300000000000001,2
art_124,Greta Thunberg,Person,-0.09,-0.68,0.5900000000000001,1
art_124,Romano,Person,-0.295,-0.68,0.385,2
art_124,Iylia Balqis,Person,-0.81,-0.68,0.13,1
art_124,Turkish Airlines,Organization,-0.01,-0.68,0.67,1
art_124,Israeli foreign ministry,Organization,-0.49,-0.68,0.19,1
art_124,Hamas-Sumud,Organization,-0.49,-0.68,0.19,1
art_124,Hakan Fidan,Person,0.19,-0.68,0.8700000000000001,1
art_124,Lorenzo D’Agostino,Person,-0.81,-0.68,0.13,1
art_124,Malik Qutait,Person,0.8200000000000001,-0.68,1.5,1
art_124,AFP,Organization,0.05,-0.68,0.7300000000000001,2
art_125,Global Sumud Flotilla,Organization,-0.88,-0.76,0.12,1
art_125,Paolo Romano,Person,-0.88,-0.76,0.12,1
art_125,AFP,Organization,-0.88,-0.76,0.12,1
art_125,Greta Thunberg,Person,-0.74,-0.76,0.02,1
art_125,Romano,Person,-0.655,-0.76,0.1049999999999999,2
art_125,Iylia Balqis,Person,-0.85,-0.76,0.0899999999999999,1
art_125,Turkish Airlines,Organization,-0.85,-0.76,0.0899999999999999,1
art_125,Israeli Foreign Ministry,Organization,-0.85,-0.76,0.0899999999999999,1
art_125,Hamas-Sumud,Organization,-0.85,-0.76,0.0899999999999999,1
art_125,Hakan Fidan,Person,-0.85,-0.76,0.0899999999999999,1
art_125,Lorenzo D'Agostino,Person,-0.85,-0.76,0.0899999999999999,1
art_125,Malik Qutait,Person,0.35,-0.76,1.11,1
art_126,Reaaz Moola,Person,0.13,-0.77,0.9,1
art_126,Zukiswa Wanner,Person,-0.41,-0.77,0.36,2
art_126,Fatima Hendricks,Person,-0.265,-0.77,0.505,2
art_126,Zaheera Soomar,Person,-0.415,-0.77,0.355,2
art_126,Carrie Shelver,Person,0.13,-0.77,0.9,1
art_126,Nelson Mandela,Person,0.04,-0.77,0.81,2
art_126,Mandla Mandela,Person,0.13,-0.77,0.9,1
art_126,Mandela,Person,-0.416,-0.77,0.354,5
art_126,Itamar Ben Gvir,Person,-0.05,-0.77,0.72,1
art_126,Nelson Mandela,Person,0.04,-0.77,0.81,2
art_126,Mandela,Person,-0.416,-0.77,0.354,5
art_126,International Court of Justice,Organization,-0.46,-0.77,0.31,1
art_126,ICJ,Organization,-0.46,-0.77,0.31,1
art_126,Mandela,Person,-0.416,-0.77,0.354,5
art_126,Fatima Hendricks,Person,-0.265,-0.77,0.505,2
art_126,Zukiswa Wanner,Person,-0.41,-0.77,0.36,2
art_126,Wanner,Person,-0.2833333333333333,-0.77,0.4866666666666667,3
art_126,Zaheera Soomar,Person,-0.415,-0.77,0.355,2
art_126,Australian Broadcasting Corporation,Organization,-0.86,-0.77,0.0899999999999999,1
art_126,ABC,Organization,-0.86,-0.77,0.0899999999999999,1
art_126,UN,Organization,-0.504,-0.77,0.266,10
art_126,Human Rights Watch,Organization,-0.59,-0.77,0.18,1
art_126,Israeli government,Organization,-0.59,-0.77,0.18,1
art_126,Greta Thunberg,Person,-0.98,-0.77,0.2099999999999999,1
art_126,Israeli Foreign Ministry,Organization,-0.52,-0.77,0.25,1
art_126,ministry,Organization,-0.72,-0.77,0.05,2
art_127,Narendra Modi,Person,-0.06,-0.61,0.5499999999999999,1
art_127,Reuters,Organization,-0.89,-0.61,0.28,1
art_127,Indian government,Organization,-0.96,-0.61,0.35,1
art_127,Kashmir Resistance,Organization,-0.92,-0.61,0.31,1
art_127,TRUMP,Person,-0.44,-0.61,0.1699999999999999,3
art_127,National Security Committee,Organization,-0.67,-0.61,0.06,1
art_127,Donald Trump,Person,-0.67,-0.61,0.06,1
art_127,FOX NEWS,Organization,-0.39,-0.61,0.2199999999999999,1
art_127,Trump,Person,-0.44,-0.61,0.1699999999999999,3
art_127,TRUTH Social,Organization,-0.39,-0.61,0.2199999999999999,1
art_127,Modi,Person,0.435,-0.61,1.045,2
art_128,navy,Organization,-0.12,-0.88,0.76,1
art_128,Narendra Modi,Person,0.1,-0.88,0.98,1
art_128,United Nations,Organization,0.1,-0.88,0.98,1
art_128,Modi,Person,-0.34,-0.88,0.54,4
art_128,Modi,Person,-0.34,-0.88,0.54,4
art_128,security,Organization,-1.0,-0.88,0.12,1
art_128,Modi,Person,-0.34,-0.88,0.54,4
art_128,Kashmir Resistance,Organization,-0.04,-0.88,0.84,1
art_128,The Resistance Front,Organization,-0.04,-0.88,0.84,1
art_128,TRF,Organization,-0.43,-0.88,0.45,2
art_128,CNN,Organization,-0.14,-0.88,0.74,1
art_128,Indian army,Organization,-0.14,-0.88,0.74,1
art_128,TRF,Organization,-0.43,-0.88,0.45,2
art_128,Lashkar-e-Tayyiba,Organization,-0.82,-0.88,0.06,1
art_128,LeT,Organization,-0.845,-0.88,0.035,2
art_128,Pakistani High Commission,Organization,-0.29,-0.88,0.5900000000000001,1
art_129,BBC,Organization,-0.8833333333333333,-0.85,0.0333333333333333,3
art_129,Omar Abdullah,Person,-0.2299999999999999,-0.85,0.62,1
art_129,Donald Trump,Person,-0.57,-0.85,0.28,1
art_129,Vladimir Putin,Person,-0.57,-0.85,0.28,1
art_129,Ursula Von der Leyen,Person,-0.57,-0.85,0.28,1
art_129,Trump,Person,-0.2649999999999999,-0.85,0.585,2
art_129,Von der Leyen,Person,-0.75,-0.85,0.0999999999999999,2
art_129,Putin,Person,-0.75,-0.85,0.0999999999999999,2
art_129,Narendra Modi,Person,-0.71,-0.85,0.14,1
art_129,Modi,Person,-0.5966666666666667,-0.85,0.2533333333333333,3
art_129,foreign ministry,Organization,-0.8,-0.85,0.0499999999999999,1
art_129,Amit Shah,Person,0.01,-0.85,0.86,1
art_129,Manoj Sinha,Person,-0.01,-0.85,0.84,1
art_129,Jammu and Kashmir Police,Organization,-0.46,-0.85,0.3899999999999999,2
art_129,Vidi Kumar Birdi,Person,-0.89,-0.85,0.04,1
art_129,BBC Hindi,Organization,-0.89,-0.85,0.04,1
art_129,BBC,Organization,-0.8833333333333333,-0.85,0.0333333333333333,3
art_129,Indian army,Organization,-0.03,-0.85,0.82,1
art_129,Jammu and Kashmir police,Organization,-0.46,-0.85,0.3899999999999999,2
art_129,Modi,Person,-0.5966666666666667,-0.85,0.2533333333333333,3
art_129,Kashmir,Person,-0.6000000000000001,-0.85,0.2499999999999999,9
art_130,Reuters,Organization,-0.94,-0.83,0.1099999999999999,1
art_130,Kashmiri police,Organization,-0.7,-0.83,0.13,1
art_131,The Resistance Front,Organization,-0.73,-0.82,0.0899999999999999,1
art_131,TRF,Organization,-0.73,-0.82,0.0899999999999999,1
art_131,Lashkar-e-Taiba,Organization,-0.73,-0.82,0.0899999999999999,1
art_131,LeT,Organization,-0.73,-0.82,0.0899999999999999,1
art_131,Indian police,Organization,-0.955,-0.82,0.1350000000000001,2
art_131,Narendra Modi,Person,-0.07,-0.82,0.75,2
art_131,Narendra Modi,Person,-0.07,-0.82,0.75,2
art_131,narendramodi,Person,-0.04,-0.82,0.7799999999999999,1
art_131,Modi,Person,-0.1266666666666666,-0.82,0.6933333333333332,3
art_131,Amit Shah,Person,-0.04,-0.82,0.7799999999999999,1
art_131,Indian government,Organization,-0.24,-0.82,0.58,1
art_131,Modi,Person,-0.1266666666666666,-0.82,0.6933333333333332,3
art_131,Omar Abdullah,Person,-0.19,-0.82,0.6299999999999999,2
art_131,sakinaitoo,Person,-0.41,-0.82,0.41,1
art_131,Omar Abdullah,Person,-0.19,-0.82,0.6299999999999999,2
art_131,OmarAbdullah,Person,-0.41,-0.82,0.41,1
art_131,Vladimir Putin,Person,-0.74,-0.82,0.0799999999999999,1
art_131,Kremlin,Organization,0.2799999999999999,-0.82,1.1,1
art_131,Putin,Person,-0.525,-0.82,0.2949999999999999,2
art_132,Amit Shah,Person,-0.0399999999999999,-0.81,0.77,1
art_132,Narendra Modi,Person,-0.0399999999999999,-0.81,0.77,1
art_132,JD Vance,Person,-0.42,-0.81,0.39,1
art_132,Al Jazeera,Organization,-0.7000000000000001,-0.81,0.1099999999999999,3
art_132,Simran Chandani,Person,-0.43,-0.81,0.38,1
art_132,God,Person,0.0,-0.81,0.81,1
art_132,Chandani,Person,-0.215,-0.81,0.5950000000000001,2
art_132,Indian Navy,Organization,-0.99,-0.81,0.1799999999999999,1
art_132,The Resistance Front,Organization,-0.7,-0.81,0.1100000000000001,1
art_132,TRF,Organization,-0.7,-0.81,0.1100000000000001,1
art_132,Lashkar-e-Taiba,Organization,-0.7,-0.81,0.1100000000000001,1
art_132,Al Jazeera,Organization,-0.7000000000000001,-0.81,0.1099999999999999,3
art_132,Indian government,Organization,-0.285,-0.81,0.525,2
art_132,Indian government,Organization,-0.285,-0.81,0.525,2
art_132,Al Jazeera,Organization,-0.7000000000000001,-0.81,0.1099999999999999,3
art_133,Shehbaz Sharif,Person,0.0,-0.84,0.84,1
